Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar
602,720,20,AMPLIACIÓN 1,317195.41,39076.75,78860.25,117937,199258.41,0,0,0,0,0,0
603,766,,CONTRATO,466175.7,0,466175.7,466175.7,0,30,139852.71,0,139852.71,139852.71,0
604,766,20,AMPLIACIÓN 1,317195.41,39502.62,117937,157439.62,159755.79,0,0,0,0,0,0
605,873,,CONTRATO,466175.7,0,466175.7,466175.7,0,30,139852.71,0,139852.71,139852.71,0
606,873,20,AMPLIACIÓN 1,317195.41,47870.46,157439.62,205310.08,111885.33,0,0,0,0,0,0
607,981,,CONTRATO,466175.7,0,466175.7,466175.7,0,30,139852.71,0,139852.71,139852.71,0
608,981,20,AMPLIACIÓN 1,317195.41,33061.68,205310.08,238371.76,78823.65,0,0,0,0,0,0
609,1147,,CONTRATO,466175.7,0,466175.7,466175.7,0,30,139852.71,0,139852.71,139852.71,0
610,1147,20,AMPLIACIÓN 1,317195.41,69946.53,238371.76,308318.29,8877.12,0,0,0,0,0,0
611,1302,,CONTRATO,466175.7,0,466175.7,466175.7,0,30,139852.71,0,139852.71,139852.71,0
612,1302,20,AMPLIACIÓN 1,317195.41,8876.25,308318.29,317194.54,0.87,0,0,0,0,0,0
613,98,,CONTRATO,424436.23,273364.83,0,273364.83,151071.4,30,127330.87,82009.45,0,82009.45,45321.42
614,98,21,AMPLIACIÓN 1,289027.33,0,0,0,289027.33,0,0,0,0,0,0
615,131,,CONTRATO,424436.23,30251,273364.83,303615.83,120820.4,30,127330.87,9075.3,82009.45,91084.75,36246.12
616,131,21,AMPLIACIÓN 1,289027.33,0,0,0,289027.33,0,0,0,0,0,0
617,281,,CONTRATO,424436.23,100223.99,303615.83,403839.82,20596.41,30,127330.87,36246.12,91084.75,127330.87,0
618,281,21,AMPLIACIÓN 1,289027.33,0,0,0,289027.33,0,0,0,0,0,0
619,413,,CONTRATO,424436.23,20595.96,403839.82,424435.78,0.45,30,127330.87,0,127330.87,127330.87,0
620,413,21,AMPLIACIÓN 1,289027.33,0,0,0,289027.33,0,0,0,0,0,0
621,619,,CONTRATO,424436.23,0.45,424435.78,424436.23,0,30,127330.87,0,127330.87,127330.87,0
622,619,21,AMPLIACIÓN 1,289027.33,36636.92,0,36636.92,252390.41,0,0,0,0,0,0
623,620,,CONTRATO,424436.23,0,424436.23,424436.23,0,30,127330.87,0,127330.87,127330.87,0
624,620,21,AMPLIACIÓN 1,289027.33,36673.19,36636.92,73310.11,215717.22,0,0,0,0,0,0
625,691,,CONTRATO,424436.23,0,424436.23,424436.23,0,30,127330.87,0,127330.87,127330.87,0
626,691,21,AMPLIACIÓN 1,289027.33,36860.51,73310.11,110170.62,178856.71,0,0,0,0,0,0
627,767,,CONTRATO,424436.23,0,424436.23,424436.23,0,30,127330.87,0,127330.87,127330.87,0
628,767,21,AMPLIACIÓN 1,289027.33,36360.41,110170.62,146531.03,142496.3,0,0,0,0,0,0
629,875,,CONTRATO,424436.23,0,424436.23,424436.23,0,30,127330.87,0,127330.87,127330.87,0
630,875,21,AMPLIACIÓN 1,289027.33,42089.61,146531.03,188620.64,100406.69,0,0,0,0,0,0
631,1012,,CONTRATO,424436.23,0,424436.23,424436.23,0,30,127330.87,0,127330.87,127330.87,0
632,1012,21,AMPLIACIÓN 1,289027.33,28239.65,188620.64,216860.29,72167.04,0,0,0,0,0,0
633,1083,,CONTRATO,424436.23,0,424436.23,424436.23,0,30,127330.87,0,127330.87,127330.87,0
634,1083,21,AMPLIACIÓN 1,289027.33,67740.87,216860.29,284601.16,4426.17,0,0,0,0,0,0
635,1303,,CONTRATO,424436.23,0,424436.23,424436.23,0,30,127330.87,0,127330.87,127330.87,0
636,1303,21,AMPLIACIÓN 1,289027.33,4425.19,284601.16,289026.35,0.98,0,0,0,0,0,0
637,116,,CONTRATO,420512.76,166085.25,0,166085.25,254427.51,30,126153.83,49825.58,0,49825.58,76328.25
638,116,22,AMPLIACIÓN 1,377804.65,0,0,0,377804.65,0,0,0,0,0,0
639,117,,CONTRATO,420512.76,43078.4,166085.25,209163.65,211349.11,30,126153.83,12923.52,49825.58,62749.1,63404.73
640,117,22,AMPLIACIÓN 1,377804.65,0,0,0,377804.65,0,0,0,0,0,0
641,118,,CONTRATO,420512.76,39693.3,209163.65,248856.95,171655.81,30,126153.83,11907.99,62749.1,74657.09,51496.74
642,118,22,AMPLIACIÓN 1,377804.65,0,0,0,377804.65,0,0,0,0,0,0
643,239,,CONTRATO,420512.76,42098.31,248856.95,290955.26,129557.5,30,126153.83,12629.49,74657.09,87286.58,38867.25
644,239,22,AMPLIACIÓN 1,377804.65,0,0,0,377804.65,0,0,0,0,0,0
645,240,,CONTRATO,420512.76,45137.54,290955.26,336092.8,84419.96,30,126153.83,13541.26,87286.58,100827.84,25325.99
646,240,22,AMPLIACIÓN 1,377804.65,0,0,0,377804.65,0,0,0,0,0,0
647,336,,CONTRATO,420512.76,42266.05,336092.8,378358.85,42153.91,30,126153.83,12679.82,100827.84,113507.66,12646.17
648,336,22,AMPLIACIÓN 1,377804.65,0,0,0,377804.65,0,0,0,0,0,0
649,432,,CONTRATO,420512.76,42088.19,378358.85,420447.04,65.72,30,126153.83,12646.17,113507.66,126153.83,0
650,432,22,AMPLIACIÓN 1,377804.65,0,0,0,377804.65,0,0,0,0,0,0
651,574,,CONTRATO,420512.76,65.73,420447.04,420512.77,-0.01,30,126153.83,0,126153.83,126153.83,0
652,574,22,AMPLIACIÓN 1,377804.65,45931.89,0,45931.89,331872.76,0,0,0,0,0,0
653,575,,CONTRATO,420512.76,0,420512.77,420512.77,-0.01,30,126153.83,0,126153.83,126153.83,0
654,575,22,AMPLIACIÓN 1,377804.65,49860.63,45931.89,95792.52,282012.13,0,0,0,0,0,0
655,697,,CONTRATO,420512.76,0,420512.77,420512.77,-0.01,30,126153.83,0,126153.83,126153.83,0
656,697,22,AMPLIACIÓN 1,377804.65,46873.43,95792.52,142665.95,235138.7,0,0,0,0,0,0
657,788,,CONTRATO,420512.76,0,420512.77,420512.77,-0.01,30,126153.83,0,126153.83,126153.83,0
658,788,22,AMPLIACIÓN 1,377804.65,49090.98,142665.95,191756.93,186047.72,0,0,0,0,0,0
659,938,,CONTRATO,420512.76,0,420512.77,420512.77,-0.01,30,126153.83,0,126153.83,126153.83,0
660,938,22,AMPLIACIÓN 1,377804.65,46502.18,191756.93,238259.11,139545.54,0,0,0,0,0,0
661,987,,CONTRATO,420512.76,0,420512.77,420512.77,-0.01,30,126153.83,0,126153.83,126153.83,0
662,987,22,AMPLIACIÓN 1,377804.65,45519.55,238259.11,283778.66,94025.99,0,0,0,0,0,0
663,1129,,CONTRATO,420512.76,0,420512.77,420512.77,-0.01,30,126153.83,0,126153.83,126153.83,0
664,1129,22,AMPLIACIÓN 1,377804.65,47431.66,283778.66,331210.32,46594.33,0,0,0,0,0,0
665,1280,,CONTRATO,420512.76,0,420512.77,420512.77,-0.01,30,126153.83,0,126153.83,126153.83,0
666,1280,22,AMPLIACIÓN 1,377804.65,46594.2,331210.32,377804.52,0.13,0,0,0,0,0,0
667,121,,CONTRATO,375659.16,169235.74,0,169235.74,206423.42,30,112697.75,50770.72,0,50770.72,61927.03
668,121,10,AMPLIACIÓN 1,265234.93,0,0,0,265234.93,0,0,0,0,0,0
669,173,,CONTRATO,375659.16,54513.49,169235.74,223749.23,151909.93,30,112697.75,16354.05,50770.72,67124.77,45572.98
670,173,10,AMPLIACIÓN 1,265234.93,0,0,0,265234.93,0,0,0,0,0,0
671,312,,CONTRATO,375659.16,38582.59,223749.23,262331.82,113327.34,30,112697.75,11574.78,67124.77,78699.55,33998.2
672,312,10,AMPLIACIÓN 1,265234.93,0,0,0,265234.93,0,0,0,0,0,0
673,481,,CONTRATO,375659.16,72221.96,262331.82,334553.78,41105.38,30,112697.75,21666.59,78699.55,100366.14,12331.61
674,481,10,AMPLIACIÓN 1,265234.93,0,0,0,265234.93,0,0,0,0,0,0
675,645,,CONTRATO,375659.16,41089.55,334553.78,375643.33,15.83,30,112697.75,12326.87,100366.14,112693.01,4.74
676,645,10,AMPLIACIÓN 1,265234.93,0,0,0,265234.93,0,0,0,0,0,0
677,816,,CONTRATO,375659.16,15.83,375643.33,375659.16,0,30,112697.75,4.74,112693.01,112697.75,0
678,816,10,AMPLIACIÓN 1,265234.93,40286.54,0,40286.54,224948.39,0,0,0,0,0,0
679,1002,,CONTRATO,375659.16,0,375659.16,375659.16,0,30,112697.75,0,112697.75,112697.75,0
680,1002,10,AMPLIACIÓN 1,265234.93,75523.97,40286.54,115810.51,149424.42,0,0,0,0,0,0
681,1295,,CONTRATO,375659.16,0,375659.16,375659.16,0,30,112697.75,0,112697.75,112697.75,0
682,1295,10,AMPLIACIÓN 1,265234.93,61769.06,115810.51,177579.57,87655.36,0,0,0,0,0,0
683,1695,,CONTRATO,375659.16,0,375659.16,375659.16,0,30,112697.75,0,112697.75,112697.75,0
684,1695,10,AMPLIACIÓN 1,265234.93,41810.24,177579.57,219389.81,45845.12,0,0,0,0,0,0
685,1842,,CONTRATO,375659.16,0,375659.16,375659.16,0,30,112697.75,0,112697.75,112697.75,0
686,1842,10,AMPLIACIÓN 1,265234.93,18722.2,219389.81,238112.01,27122.92,0,0,0,0,0,0
687,2849,,CONTRATO,375659.16,0,375659.16,375659.16,0,30,112697.75,0,112697.75,112697.75,0
688,2849,10,AMPLIACIÓN 1,265234.93,27122.75,238112.01,265234.76,0.17,0,0,0,0,0,0
689,123,,CONTRATO,467112.05,268224.76,0,268224.76,198887.29,30,140133.62,80467.43,0,80467.43,59666.19
690,123,27,AMPLIACIÓN 1,317914.43,0,0,0,317914.43,0,0,0,0,0,0
691,129,,CONTRATO,467112.05,94246.22,268224.76,362470.98,104641.07,30,140133.62,28273.87,80467.43,108741.3,31392.32
692,129,27,AMPLIACIÓN 1,317914.43,0,0,0,317914.43,0,0,0,0,0,0
693,171,,CONTRATO,467112.05,24522.98,362470.98,386993.96,80118.09,30,140133.62,7356.89,108741.3,116098.19,24035.43
694,171,27,AMPLIACIÓN 1,317914.43,0,0,0,317914.43,0,0,0,0,0,0
695,285,,CONTRATO,467112.05,31485.74,386993.96,418479.7,48632.35,30,140133.62,9445.72,116098.19,125543.91,14589.71
696,285,27,AMPLIACIÓN 1,317914.43,0,0,0,317914.43,0,0,0,0,0,0
697,440,,CONTRATO,467112.05,45196.72,418479.7,463676.42,3435.63,30,140133.62,14589.71,125543.91,140133.62,0
698,440,27,AMPLIACIÓN 1,317914.43,0,0,0,317914.43,0,0,0,0,0,0
699,631,,CONTRATO,467112.05,3435.63,463676.42,467112.05,0,30,140133.62,0,140133.62,140133.62,0
700,631,27,AMPLIACIÓN 1,317914.43,83901.84,0,83901.84,234012.59,0,0,0,0,0,0
701,795,,CONTRATO,467112.05,0,467112.05,467112.05,0,30,140133.62,0,140133.62,140133.62,0
702,795,27,AMPLIACIÓN 1,317914.43,82583.1,83901.84,166484.94,151429.49,0,0,0,0,0,0
703,990,,CONTRATO,467112.05,0,467112.05,467112.05,0,30,140133.62,0,140133.62,140133.62,0
704,990,27,AMPLIACIÓN 1,317914.43,83427.14,166484.94,249912.08,68002.35,0,0,0,0,0,0
705,1126,,CONTRATO,467112.05,0,467112.05,467112.05,0,30,140133.62,0,140133.62,140133.62,0
706,1126,27,AMPLIACIÓN 1,317914.43,50529.55,249912.08,300441.63,17472.8,0,0,0,0,0,0
707,1364,,CONTRATO,467112.05,0,467112.05,467112.05,0,30,140133.62,0,140133.62,140133.62,0
708,1364,27,AMPLIACIÓN 1,317914.43,17472.51,300441.63,317914.14,0.29,0,0,0,0,0,0
709,122,,CONTRATO,469316.05,271008.19,0,271008.19,198307.86,30,140794.82,81302.46,0,81302.46,59492.36
710,122,28,AMPLIACIÓN 1,319381.41,0,0,0,319381.41,0,0,0,0,0,0
711,130,,CONTRATO,469316.05,97483.3,271008.19,368491.49,100824.56,30,140794.82,29244.99,81302.46,110547.45,30247.37
712,130,28,AMPLIACIÓN 1,319381.41,0,0,0,319381.41,0,0,0,0,0,0
713,172,,CONTRATO,469316.05,28479.09,368491.49,396970.58,72345.47,30,140794.82,8543.73,110547.45,119091.18,21703.64
714,172,28,AMPLIACIÓN 1,319381.41,0,0,0,319381.41,0,0,0,0,0,0
715,284,,CONTRATO,469316.05,21602.37,396970.58,418572.95,50743.1,30,140794.82,6480.71,119091.18,125571.89,15222.93
716,284,28,AMPLIACIÓN 1,319381.41,0,0,0,319381.41,0,0,0,0,0,0
717,441,,CONTRATO,469316.05,49338.5,418572.95,467911.45,1404.6,30,140794.82,15222.93,125571.89,140794.82,0
718,441,28,AMPLIACIÓN 1,319381.41,0,0,0,319381.41,0,0,0,0,0,0
719,659,,CONTRATO,469316.05,1404.6,467911.45,469316.05,0,30,140794.82,0,140794.82,140794.82,0
720,659,28,AMPLIACIÓN 1,319381.41,70096.13,0,70096.13,249285.28,0,0,0,0,0,0
721,794,,CONTRATO,469316.05,0,469316.05,469316.05,0,30,140794.82,0,140794.82,140794.82,0
722,794,28,AMPLIACIÓN 1,319381.41,70725.08,70096.13,140821.21,178560.2,0,0,0,0,0,0
723,989,,CONTRATO,469316.05,0,469316.05,469316.05,0,30,140794.82,0,140794.82,140794.82,0
724,989,28,AMPLIACIÓN 1,319381.41,88922.91,140821.21,229744.12,89637.29,0,0,0,0,0,0
725,1127,,CONTRATO,469316.05,0,469316.05,469316.05,0,30,140794.82,0,140794.82,140794.82,0
726,1127,28,AMPLIACIÓN 1,319381.41,40652.14,229744.12,270396.26,48985.15,0,0,0,0,0,0
727,1365,,CONTRATO,469316.05,0,469316.05,469316.05,0,30,140794.82,0,140794.82,140794.82,0
728,1365,28,AMPLIACIÓN 1,319381.41,48984.06,270396.26,319380.32,1.09,0,0,0,0,0,0
729,78,,CONTRATO,489728.57,253830.86,0,253830.86,235897.71,30,146918.57,76149.26,0,76149.26,70769.31
730,78,9,AMPLIACIÓN 1,333042.22,0,0,0,333042.22,0,0,0,0,0,0
731,147,,CONTRATO,489728.57,99597.4,253830.86,353428.26,136300.31,30,146918.57,29879.22,76149.26,106028.48,40890.09
732,147,9,AMPLIACIÓN 1,333042.22,0,0,0,333042.22,0,0,0,0,0,0
733,246,,CONTRATO,489728.57,86814.62,353428.26,440242.88,49485.69,30,146918.57,26044.39,106028.48,132072.87,14845.7
734,246,9,AMPLIACIÓN 1,333042.22,0,0,0,333042.22,0,0,0,0,0,0
735,427,,CONTRATO,489728.57,49067.79,440242.88,489310.67,417.9,30,146918.57,14845.7,132072.87,146918.57,0
736,427,9,AMPLIACIÓN 1,333042.22,0,0,0,333042.22,0,0,0,0,0,0
737,557,,CONTRATO,489728.57,417.9,489310.67,489728.57,0,30,146918.57,0,146918.57,146918.57,0
738,557,9,AMPLIACIÓN 1,333042.22,87733.83,0,87733.83,245308.39,0,0,0,0,0,0
739,671,,CONTRATO,489728.57,0,489728.57,489728.57,0,30,146918.57,0,146918.57,146918.57,0
740,671,9,AMPLIACIÓN 1,333042.22,53241.44,87733.83,140975.27,192066.95,0,0,0,0,0,0
741,764,,CONTRATO,489728.57,0,489728.57,489728.57,0,30,146918.57,0,146918.57,146918.57,0
742,764,9,AMPLIACIÓN 1,333042.22,57407.66,140975.27,198382.93,134659.29,0,0,0,0,0,0
743,889,,CONTRATO,489728.57,0,489728.57,489728.57,0,30,146918.57,0,146918.57,146918.57,0
744,889,9,AMPLIACIÓN 1,333042.22,40787.98,198382.93,239170.91,93871.31,0,0,0,0,0,0
745,1024,,CONTRATO,489728.57,0,489728.57,489728.57,0,30,146918.57,0,146918.57,146918.57,0
746,1024,9,AMPLIACIÓN 1,333042.22,27056.68,239170.91,266227.59,66814.63,0,0,0,0,0,0
747,1177,,CONTRATO,489728.57,0,489728.57,489728.57,0,30,146918.57,0,146918.57,146918.57,0
748,1177,9,AMPLIACIÓN 1,333042.22,37519.75,266227.59,303747.34,29294.88,0,0,0,0,0,0
749,1254,,CONTRATO,489728.57,0,489728.57,489728.57,0,30,146918.57,0,146918.57,146918.57,0
750,1254,9,AMPLIACIÓN 1,333042.22,29294.57,303747.34,333041.91,0.31,0,0,0,0,0,0
751,103,,CONTRATO,293475.65,154470.12,0,154470.12,139005.53,30,88042.7,46341.04,0,46341.04,41701.66
752,103,29,AMPLIACIÓN 1,216929.65,0,0,0,216929.65,0,0,0,0,0,0
753,143,,CONTRATO,293475.65,70806.3,154470.12,225276.42,68199.23,30,88042.7,21241.89,46341.04,67582.93,20459.77
754,143,29,AMPLIACIÓN 1,216929.65,0,0,0,216929.65,0,0,0,0,0,0
755,262,,CONTRATO,293475.65,38230.78,225276.42,263507.2,29968.45,30,88042.7,11469.23,67582.93,79052.16,8990.54
756,262,29,AMPLIACIÓN 1,216929.65,0,0,0,216929.65,0,0,0,0,0,0
757,505,,CONTRATO,293475.65,25336.58,263507.2,288843.78,4631.87,30,88042.7,7600.97,79052.16,86653.13,1389.57
758,505,29,AMPLIACIÓN 1,216929.65,0,0,0,216929.65,0,0,0,0,0,0
759,684,,CONTRATO,293475.65,4631.87,288843.78,293475.65,0,30,88042.7,1389.57,86653.13,88042.7,0
760,684,29,AMPLIACIÓN 1,216929.65,51470.14,0,51470.14,165459.51,0,0,0,0,0,0
761,848,,CONTRATO,293475.65,0,293475.65,293475.65,0,30,88042.7,0,88042.7,88042.7,0
762,848,29,AMPLIACIÓN 1,216929.65,63114.15,51470.14,114584.29,102345.36,0,0,0,0,0,0
763,1009,,CONTRATO,293475.65,0,293475.65,293475.65,0,30,88042.7,0,88042.7,88042.7,0
764,1009,29,AMPLIACIÓN 1,216929.65,68994.54,114584.29,183578.83,33350.82,0,0,0,0,0,0
765,1176,,CONTRATO,293475.65,0,293475.65,293475.65,0,30,88042.7,0,88042.7,88042.7,0
766,1176,29,AMPLIACIÓN 1,216929.65,33026.89,183578.83,216605.72,323.93,0,0,0,0,0,0
767,1271,,CONTRATO,293475.65,0,293475.65,293475.65,0,30,88042.7,0,88042.7,88042.7,0
768,1271,29,AMPLIACIÓN 1,216929.65,323.48,216605.72,216929.2,0.45,0,0,0,0,0,0
769,95,,CONTRATO,301311.3,132137.78,0,132137.78,169173.52,30,90393.39,39641.33,0,39641.33,50752.06
770,95,8,AMPLIACIÓN 1,245719.74,0,0,0,245719.74,0,0,0,0,0,0
771,99,,CONTRATO,301311.3,59318.79,132137.78,191456.57,109854.73,30,90393.39,17795.64,39641.33,57436.97,32956.42
772,99,8,AMPLIACIÓN 1,245719.74,0,0,0,245719.74,0,0,0,0,0,0
773,252,,CONTRATO,301311.3,67512.32,191456.57,258968.89,42342.41,30,90393.39,20253.7,57436.97,77690.67,12702.72
774,252,8,AMPLIACIÓN 1,245719.74,0,0,0,245719.74,0,0,0,0,0,0
775,469,,CONTRATO,301311.3,37109.14,258968.89,296078.03,5233.27,30,90393.39,12702.72,77690.67,90393.39,0
776,469,8,AMPLIACIÓN 1,245719.74,0,0,0,245719.74,0,0,0,0,0,0
777,662,,CONTRATO,301311.3,5233.27,296078.03,301311.3,0,30,90393.39,0,90393.39,90393.39,0
778,662,8,AMPLIACIÓN 1,245719.74,60590.78,0,60590.78,185128.96,0,0,0,0,0,0
779,765,,CONTRATO,301311.3,0,301311.3,301311.3,0,30,90393.39,0,90393.39,90393.39,0
780,765,8,AMPLIACIÓN 1,245719.74,78384.33,60590.78,138975.11,106744.63,0,0,0,0,0,0
781,992,,CONTRATO,301311.3,0,301311.3,301311.3,0,30,90393.39,0,90393.39,90393.39,0
782,992,8,AMPLIACIÓN 1,245719.74,65276.69,138975.11,204251.8,41467.94,0,0,0,0,0,0
783,1222,,CONTRATO,301311.3,0,301311.3,301311.3,0,30,90393.39,0,90393.39,90393.39,0
784,1222,8,AMPLIACIÓN 1,245719.74,35578.65,204251.8,239830.45,5889.29,0,0,0,0,0,0
785,1265,,CONTRATO,301311.3,0,301311.3,301311.3,0,30,90393.39,0,90393.39,90393.39,0
786,1265,8,AMPLIACIÓN 1,245719.74,5888.75,239830.45,245719.2,0.54,0,0,0,0,0,0
787,187,,CONTRATO,466629.49,211289.96,0,211289.96,255339.53,30,139988.85,63386.99,0,63386.99,76601.86
788,187,26,AMPLIACIÓN 1,317637.32,0,0,0,317637.32,0,0,0,0,0,0
789,453,,CONTRATO,466629.49,79209.09,211289.96,290499.05,176130.44,30,139988.85,23762.73,63386.99,87149.72,52839.13
790,453,26,AMPLIACIÓN 1,317637.32,0,0,0,317637.32,0,0,0,0,0,0
791,477,,CONTRATO,466629.49,71931.83,290499.05,362430.88,104198.61,30,139988.85,21579.55,87149.72,108729.27,31259.58
792,477,26,AMPLIACIÓN 1,317637.32,0,0,0,317637.32,0,0,0,0,0,0
793,506,,CONTRATO,466629.49,100710.71,362430.88,463141.59,3487.9,30,139988.85,31259.58,108729.27,139988.85,0
794,506,26,AMPLIACIÓN 1,317637.32,0,0,0,317637.32,0,0,0,0,0,0
795,891,,CONTRATO,466629.49,3487.9,463141.59,466629.49,0,30,139988.85,0,139988.85,139988.85,0
796,891,26,AMPLIACIÓN 1,317637.32,121291.82,0,121291.82,196345.5,0,0,0,0,0,0
797,915,,CONTRATO,466629.49,0,466629.49,466629.49,0,30,139988.85,0,139988.85,139988.85,0
798,915,26,AMPLIACIÓN 1,317637.32,106116.46,121291.82,227408.28,90229.04,0,0,0,0,0,0
799,1169,,CONTRATO,466629.49,0,466629.49,466629.49,0,30,139988.85,0,139988.85,139988.85,0
800,1169,26,AMPLIACIÓN 1,317637.32,85370.66,227408.28,312778.94,4858.38,0,0,0,0,0,0
801,1292,,CONTRATO,466629.49,0,466629.49,466629.49,0,30,139988.85,0,139988.85,139988.85,0
802,1292,26,AMPLIACIÓN 1,317637.32,4848.8,312778.94,317627.74,9.58,0,0,0,0,0,0
803,105,,CONTRATO,490870.22,270448.98,0,270448.98,220421.24,30,147261.07,81134.69,0,81134.69,66126.38
804,105,31,AMPLIACIÓN 1,366470.74,0,0,0,366470.74,0,0,0,0,0,0
805,420,,CONTRATO,490870.22,107574.73,270448.98,378023.71,112846.51,30,147261.07,32272.42,81134.69,113407.11,33853.96
806,420,31,AMPLIACIÓN 1,366470.74,0,0,0,366470.74,0,0,0,0,0,0
807,446,,CONTRATO,490870.22,46608.09,378023.71,424631.8,66238.42,30,147261.07,13982.43,113407.11,127389.54,19871.53
808,446,31,AMPLIACIÓN 1,366470.74,0,0,0,366470.74,0,0,0,0,0,0
809,544,,CONTRATO,490870.22,55460.38,424631.8,480092.18,10778.04,30,147261.07,19871.53,127389.54,147261.07,0
810,544,31,AMPLIACIÓN 1,366470.74,0,0,0,366470.74,0,0,0,0,0,0
811,674,,CONTRATO,490870.22,10778.04,480092.18,490870.22,0,30,147261.07,0,147261.07,147261.07,0
812,674,31,AMPLIACIÓN 1,366470.74,74754.6,0,74754.6,291716.14,0,0,0,0,0,0
813,861,,CONTRATO,490870.22,0,490870.22,490870.22,0,30,147261.07,0,147261.07,147261.07,0
814,861,31,AMPLIACIÓN 1,366470.74,167906.01,74754.6,242660.61,123810.13,0,0,0,0,0,0
815,1059,,CONTRATO,490870.22,0,490870.22,490870.22,0,30,147261.07,0,147261.07,147261.07,0
816,1059,31,AMPLIACIÓN 1,366470.74,72727.23,242660.61,315387.84,51082.9,0,0,0,0,0,0
817,1221,,CONTRATO,490870.22,0,490870.22,490870.22,0,30,147261.07,0,147261.07,147261.07,0
818,1221,31,AMPLIACIÓN 1,366470.74,37113.64,315387.84,352501.48,13969.26,0,0,0,0,0,0
819,1267,,CONTRATO,490870.22,0,490870.22,490870.22,0,30,147261.07,0,147261.07,147261.07,0
820,1267,31,AMPLIACIÓN 1,366470.74,13968.77,352501.48,366470.25,0.49,0,0,0,0,0,0
821,649,,CONTRATO,604949.64,6341.35,0,6341.35,598608.29,30,181484.89,1902.41,0,1902.41,179582.48
822,750,,CONTRATO,604949.64,179299.39,6341.35,185640.74,419308.9,30,181484.89,53789.82,1902.41,55692.23,125792.66
823,1029,,CONTRATO,604949.64,302747.81,185640.74,488388.55,116561.09,30,181484.89,90824.34,55692.23,146516.57,34968.32
824,1591,,CONTRATO,604949.64,37200.48,488388.55,525589.03,79360.61,30,181484.89,34968.32,146516.57,181484.89,0
825,89,,CONTRATO,644762.52,278748.36,0,278748.36,366014.16,30,193428.76,83624.51,0,83624.51,109804.25
826,89,13,AMPLIACIÓN 1,577126.45,0,0,0,577126.45,0,0,0,0,0,0
827,140,,CONTRATO,644762.52,92704.64,278748.36,371453,273309.52,30,193428.76,27811.39,83624.51,111435.9,81992.86
828,140,13,AMPLIACIÓN 1,577126.45,0,0,0,577126.45,0,0,0,0,0,0
829,266,,CONTRATO,644762.52,196250.95,371453,567703.95,77058.57,30,193428.76,58875.29,111435.9,170311.19,23117.57
830,266,13,AMPLIACIÓN 1,577126.45,0,0,0,577126.45,0,0,0,0,0,0
831,498,,CONTRATO,644762.52,64691.09,567703.95,632395.04,12367.48,30,193428.76,19407.33,170311.19,189718.52,3710.24
832,498,13,AMPLIACIÓN 1,577126.45,0,0,0,577126.45,0,0,0,0,0,0
833,731,,CONTRATO,644762.52,12367.48,632395.04,644762.52,0,30,193428.76,3710.24,189718.52,193428.76,0
834,731,13,AMPLIACIÓN 1,577126.45,170378.57,0,170378.57,406747.88,0,0,0,0,0,0
835,856,,CONTRATO,644762.52,0,644762.52,644762.52,0,30,193428.76,0,193428.76,193428.76,0
836,856,13,AMPLIACIÓN 1,577126.45,199447.41,170378.57,369825.98,207300.47,0,0,0,0,0,0
837,1092,,CONTRATO,644762.52,0,644762.52,644762.52,0,30,193428.76,0,193428.76,193428.76,0
838,1092,13,AMPLIACIÓN 1,577126.45,84966.51,369825.98,454792.49,122333.96,0,0,0,0,0,0
839,1283,,CONTRATO,644762.52,0,644762.52,644762.52,0,30,193428.76,0,193428.76,193428.76,0
840,1283,13,AMPLIACIÓN 1,577126.45,122333.96,454792.49,577126.45,0,0,0,0,0,0,0
841,182,,CONTRATO,1759424.2,540355.26,0,540355.26,1219068.94,30,527827.26,162106.58,0,162106.58,365720.68
842,287,,CONTRATO,1759424.2,984189.7,540355.26,1524544.96,234879.24,30,527827.26,295256.91,162106.58,457363.49,70463.77
843,666,,CONTRATO,1759424.2,234879.24,1524544.96,1759424.2,0,30,527827.26,70463.77,457363.49,527827.26,0
844,193,,CONTRATO,413938.58,194980.72,0,194980.72,218957.86,30,124181.57,58494.22,0,58494.22,65687.35
845,193,12,AMPLIACIÓN 1,304780.72,0,0,0,304780.72,0,0,0,0,0,0
846,334,,CONTRATO,413938.58,81473.23,194980.72,276453.95,137484.63,30,124181.57,24441.97,58494.22,82936.19,41245.38
847,334,12,AMPLIACIÓN 1,304780.72,0,0,0,304780.72,0,0,0,0,0,0
848,335,,CONTRATO,413938.58,77500.6,276453.95,353954.55,59984.03,30,124181.57,23250.18,82936.19,106186.37,17995.2
849,335,12,AMPLIACIÓN 1,304780.72,0,0,0,304780.72,0,0,0,0,0,0
850,550,,CONTRATO,413938.58,59984.03,353954.55,413938.58,0,30,124181.57,17995.2,106186.37,124181.57,0
851,550,12,AMPLIACIÓN 1,304780.72,521.3,0,521.3,304259.42,0,0,0,0,0,0
852,806,,CONTRATO,413938.58,0,413938.58,413938.58,0,30,124181.57,0,124181.57,124181.57,0
853,806,12,AMPLIACIÓN 1,304780.72,124092.35,521.3,124613.65,180167.07,0,0,0,0,0,0
854,948,,CONTRATO,413938.58,0,413938.58,413938.58,0,30,124181.57,0,124181.57,124181.57,0
