Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion,Descripcion_Fianza,Importe_Fianza,Observaciones_Fianza
811,504,1,1431209,21/12/2011 00:00,21/12/2011 00:00,"AFIANZADORA SOFIMEX, S.A.",21/12/2012 00:00,,30% ANTICIPO,268843.59,
812,491,2,3842134005,02/01/2012 00:00,02/01/2012 00:00,AFIANZADORA INSURGENTES S.A. D,02/01/2013 00:00,,CUMPLIMIENTO,178325.46,
813,491,1,3842133996,02/01/2012 00:00,02/01/2012 00:00,AFIANZADORA INSURGENTES S.A. D,02/01/2013 00:00,,30% ANTICIPO,534976.41,
814,454,2,88129229,22/12/2011 00:00,22/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,22/12/2012 00:00,,CUMPLIMIENTO,43020.98,
815,454,1,88129231,22/12/2011 00:00,22/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,22/12/2012 00:00,,30% ANTICIPO,129062.95,
816,484,2,1435013,22/12/2011 00:00,22/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,22/12/2012 00:00,,CUMPLIMIENTO,119734.28,
817,484,1,1435009,22/12/2011 00:00,22/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,22/12/2012 00:00,,30% ANTICIPO,359202.85,
818,461,1,4081-00599-2,22/12/2011 00:00,22/12/2011 00:00,"AFIANZADORA ASERTA, S.A. DE C.",22/12/2012 00:00,,30% ANTICIPO,438663.01,
819,461,2,4081-00598-5,22/12/2011 00:00,22/12/2011 00:00,"AFIANZADORA ASERTA, S.A. DE C.",22/12/2012 00:00,,CUMPLIMIENTO,146221,
820,455,1,88129357,22/12/2011 00:00,22/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,22/12/2012 00:00,,30% ANTICIPO,432404.58,
821,455,2,88129356,22/12/2011 00:00,22/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,22/12/2012 00:00,,CUMPLIMIENTO,144134.86,
822,467,2,88129951,26/12/2011 00:00,26/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/12/2012 00:00,,CUMPLIMIENTO,99999.98,
823,467,1,88129952,26/12/2011 00:00,26/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/12/2012 00:00,,30% ANTICIPO,299999.95,
824,493,2,88129424,26/12/2011 00:00,26/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/12/2012 00:00,,CUMPLIMIENTO,102877.47,
825,493,1,88129422,26/12/2011 00:00,26/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,26/12/2012 00:00,,30% ANTICIPO,308632.42,
826,494,2,1304253,26/12/2011 00:00,26/12/2011 00:00,FIANZAS MONTERREY S.A.,26/12/2012 00:00,,CUMPLIMIENTO,45401.41,
827,494,1,1304251,26/12/2011 00:00,26/12/2011 00:00,FIANZAS MONTERREY S.A.,26/12/2012 00:00,,30% ANTICIPO,136204.25,
828,494,1,1304253 AMP,02/05/2012 00:00,02/05/2012 00:00,FIANZAS MONTERREY S.A.,02/05/2013 00:00,,30% ANTICIPO,64802.86,
829,468,2,88129698,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,CUMPLIMIENTO,45084.49,
830,468,1,88129699,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,30% ANTICIPO,135253.46,
831,469,2,88129632,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,CUMPLIMIENTO,22650.92,
832,469,1,88129634,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,30% ANTICIPO,67952.75,
833,470,1,88129608,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,30%  ANTICIPO,151924.96,
834,470,2,88129607,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,CUMPLIMIENTO,50641.65,
835,492,2,1434487,27/12/2011 00:00,27/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,27/12/2012 00:00,,CUMPLIMIENTO,43502.7,
836,492,1,1434479,27/12/2011 00:00,27/12/2011 00:00,AFIANZADORA SOFIMEX S.A.,27/12/2012 00:00,,30% ANTICIPO,130508.12,
837,471,2,1304565,21/12/2011 00:00,21/12/2011 00:00,"FINZAS MONTERREY, S.A. DE C.V.",21/12/2012 00:00,,CUMPLIMIENTO,20468.96,
838,471,1,1304556,21/12/2011 00:00,21/12/2011 00:00,"FINZAS MONTERREY, S.A. DE C.V.",21/12/2012 00:00,,30% ANTICIPO,61496.89,
839,466,2,1304186,27/12/2011 00:00,27/12/2011 00:00,FIANZAS MONTERREY S.A.,27/12/2012 00:00,,CUMPLIMIENTO,47994.16,
840,466,1,1304183,27/12/2011 00:00,27/12/2011 00:00,FIANZAS MONTERREY S.A.,27/12/2012 00:00,,30% ANTICIPO,143982.49,
841,496,2,4081006135,27/12/2011 00:00,27/12/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,27/12/2012 00:00,,CUMPLIMIENTO,26764.1,
842,496,1,4081006126,27/12/2011 00:00,27/12/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,27/12/2012 00:00,,30%  ANTICIPO,80292.31,
843,472,2,1304439,28/12/2011 00:00,28/12/2011 00:00,FIANZAS MONTERREY S.A.,28/12/2012 00:00,,CUMPLIMIENTO,25084.67,
844,472,1,1304443,28/12/2011 00:00,28/12/2011 00:00,FIANZAS MONTERREY S.A.,28/12/2012 00:00,,30% ANTICIPO,75254.01,
845,473,2,1304599,29/12/2011 00:00,29/12/2011 00:00,FIANZAS MONTERREY S.A.,29/12/2012 00:00,,CUMPLIMIENTO,28305.47,
846,473,1,1304616,29/12/2011 00:00,29/12/2011 00:00,FIANZAS MONTERREY S.A.,29/12/2012 00:00,,30% ANTICIPO,84916.42,
847,474,2,88129677,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,CUMPLIMIENTO,23500.98,
848,474,1,88129672,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,30% ANTICIPO,70502.96,
849,475,2,1304142,21/12/2011 00:00,21/12/2011 00:00,FIANZAS MONTERREY S.A.,21/12/2012 00:00,,CUMPLIMIENTO,45957.67,
850,475,1,1304149,21/12/2011 00:00,21/12/2011 00:00,FIANZAS MONTERREY S.A.,21/12/2012 00:00,,30% ANTICIPO,137873.02,
851,485,2,88129610,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,CUMPLIMIENTO,44701.91,
852,485,1,88129612,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,30% ANTICIPO,134105.72,
853,476,2,1434025,02/01/2012 00:00,02/01/2012 00:00,AFIANZADORA SOFIMEX S.A. DE C.,02/01/2013 00:00,,CUMPLIMIENTO,18564.62,
854,476,1,1434024,02/01/2012 00:00,02/01/2012 00:00,AFIANZADORA SOFIMEX S.A. DE C.,02/01/2013 00:00,,30% ANTICIPO,55693.87,
855,477,2,1305346,20/12/2011 00:00,20/12/2011 00:00,FIANZAS MONTERREY S.A.,20/12/2012 00:00,,CUMPLIMIENTO,30321.15,
856,477,1,1305342,20/12/2011 00:00,20/12/2011 00:00,FIANZAS MONTERREY S.A.,20/12/2012 00:00,,30% ANTICIPO,90963.45,
857,478,2,88129703,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,CUMPLIMIENTO,21838.12,
858,478,1,88129704,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,30% ANTICIPO,65514.38,
859,486,2,88129986,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,CUMPLIMIENTO,23473.39,
860,486,1,88129985,27/12/2011 00:00,27/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,27/12/2012 00:00,,30% ANTICIPO,70420.19,
861,499,2,1154557,27/12/2011 00:00,27/12/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,27/12/2012 00:00,,CUMPLIMIENTO,20977.57,
862,499,1,1154559,27/12/2011 00:00,27/12/2011 00:00,PRIMERO FIANZAS S.A. DE C.V.,27/12/2012 00:00,,30% ANTICIPO,62932.73,
863,500,2,88130357,02/01/2012 00:00,02/01/2012 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,02/01/2013 00:00,,CUMPLIMIENTO,22415.93,
864,500,1,88130355,02/01/2012 00:00,02/01/2012 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,02/01/2013 00:00,,30% ANTICIPO,67247.8,
865,479,2,1154554,28/12/2012 00:00,28/12/2012 00:00,PRIMERO FIANZAS S.A. DE C.V.,28/12/2013 00:00,,CUMPLIMIENTO,145610.07,
866,479,1,1154555,28/12/2012 00:00,28/12/2012 00:00,PRIMERO FIANZAS S.A. DE C.V.,28/12/2013 00:00,,30% ANTICIPO,436830.22,
867,479,2,1154554 AMP,09/03/2012 00:00,09/03/2012 00:00,PRIMERO FIANZAS S.A. DE C.V.,09/03/2013 00:00,,CUMPLIMIENTO,24650.66,
868,487,2,313901,03/01/2012 00:00,03/01/2012 00:00,FIANZAS DORAMA S.A.,03/01/2013 00:00,,CUMPLIMIENTO,197081.79,
869,487,1,10083-00006-2,03/01/2012 00:00,03/01/2012 00:00,AFIANZADORA INSURGENTES,03/01/2013 00:00,,30% ANTICIPO,591245.38,
870,490,2,88130158,05/01/2012 00:00,05/01/2012 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,05/01/2013 00:00,,CUMPLIMIENTO,832688.26,
871,490,1,88130156,05/01/2012 00:00,05/01/2012 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,05/01/2013 00:00,,30% ANTICIPO,2498064.79,
872,482,2,88129989,30/12/2011 00:00,30/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/12/2012 00:00,,CUMPLIMIENTO,206972.8,
873,482,1,88129991,30/12/2011 00:00,30/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/12/2012 00:00,,30% ANTICIPO,620918.42,
874,482,2,88129989 AMP,29/03/2012 00:00,29/03/2012 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,29/03/2013 00:00,,CUMPLIMIENTO,14995.57,
875,488,2,3270-00921-4,30/12/2011 00:00,30/12/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,30/12/2012 00:00,,CUMPLIMIENTO,280185.11,
876,488,1,3270-00919-3,30/12/2011 00:00,30/12/2011 00:00,AFIANZADORA ASERTA S.A. DE C.V,30/12/2012 00:00,,30% ANTICIPO,840555.33,
877,489,2,88130161,05/01/2012 00:00,05/01/2012 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,05/01/2013 00:00,,CUMPLIMIENTO,666949.47,
878,489,1,88130160,05/01/2012 00:00,05/01/2012 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,05/01/2013 00:00,,30% ANTICIPO,2000848.41,
879,483,2,88129863,30/12/2011 00:00,30/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/12/2012 00:00,,CUMPLIMIENTO,1249992.11,
880,483,1,88129865,30/12/2011 00:00,30/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/12/2012 00:00,,30% ANTICIPO,3749976.34,
881,497,2,1308190,30/12/2011 00:00,30/12/2011 00:00,FIANZAS MONTERREY S.A.,30/12/2012 00:00,,CUMPLIMIENTO,238434.18,
882,497,1,1308186,30/12/2011 00:00,30/12/2011 00:00,FIANZAS MONTERREY S.A.,30/12/2012 00:00,,30% ANTICIPO,715302.57,
883,501,2,1308602,03/01/2012 00:00,03/01/2012 00:00,FIANZAS MONTERREY S.A.,03/01/2013 00:00,,CUMPLIMIENTO,130000,
884,501,2,1335764 AMP,04/05/2012 00:00,04/05/2012 00:00,FIANZAS ONTERREY S.A.,04/05/2013 00:00,,CUMPLIMIENTO,22802.98,
885,498,2,88130738,13/01/2012 00:00,13/01/2012 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,13/01/2013 00:00,,CUMPLIMIENTO,91381.28,
886,498,1,88130740,13/01/2012 00:00,13/01/2012 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,13/01/2013 00:00,,30% ANTICIPO,274143.85,
887,503,2,88131063,30/12/2011 00:00,30/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/12/2012 00:00,,CUMPLIMIENTO,211760.78,
888,503,1,88131062,30/12/2011 00:00,30/12/2011 00:00,CHUBB DE MEXICO COMPAÑIA AFIAN,30/12/2012 00:00,,30% ANTICIPO,635282.36,
