Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar
60,86,,CONTRATO,95685.35,6906.91,67961.73,74868.64,20816.71,0,0,0,0,0,0
61,26,,CONTRATO,111272.32,46335.61,0,46335.61,64936.71,0,0,0,0,0,0
62,49,,CONTRATO,111272.32,27709.92,46335.61,74045.53,37226.79,0,0,0,0,0,0
63,75,,CONTRATO,111272.32,7693.39,74045.53,81738.92,29533.4,0,0,0,0,0,0
64,88,,CONTRATO,111272.32,25731.33,81738.92,107470.25,3802.07,0,0,0,0,0,0
65,9,,CONTRATO,129839.99,44473.37,0,44473.37,85366.62,30,38952,13342.01,0,13342.01,25609.99
66,11,,CONTRATO,129839.99,45696.26,44473.37,90169.63,39670.36,30,38952,13708.88,13342.01,27050.89,11901.11
67,30,,CONTRATO,129839.99,12036.55,90169.63,102206.18,27633.81,30,38952,3610.97,27050.89,30661.86,8290.14
68,46,,CONTRATO,129839.99,12995.51,102206.18,115201.69,14638.3,30,38952,3898.65,30661.86,34560.51,4391.49
69,802,,CONTRATO,129839.99,777.94,115201.69,115979.63,13860.36,30,38952,233.38,34560.51,34793.89,4158.11
70,833,,CONTRATO,129839.99,777.94,115979.63,116757.57,13082.42,30,38952,233.38,34793.89,35027.27,3924.73
72,10,,CONTRATO,79264.64,33034.4,0,33034.4,46230.24,30,23779.39,9910.32,0,9910.32,13869.07
73,12,,CONTRATO,79264.64,14749.18,33034.4,47783.58,31481.06,30,23779.39,4424.75,9910.32,14335.07,9444.32
74,31,,CONTRATO,79264.64,8217.94,47783.58,56001.52,23263.12,30,23779.39,2465.38,14335.07,16800.45,6978.94
75,47,,CONTRATO,79264.64,3436.07,56001.52,59437.59,19827.05,30,23779.39,1030.82,16800.45,17831.27,5948.12
76,803,,CONTRATO,79264.64,599.87,59437.59,60037.46,19227.18,30,23779.39,179.96,17831.27,18011.23,5768.16
77,835,,CONTRATO,79264.64,4299.88,60037.46,64337.34,14927.3,30,23779.39,4000,18011.23,22011.23,1768.16
79,29,,CONTRATO,4804247.15,309783.12,0,309783.12,4494464.03,30,1441274.15,92934.94,0,92934.94,1348339.21
80,55,,CONTRATO,4804247.15,532932.62,309783.12,842715.74,3961531.41,30,1441274.15,159879.79,92934.94,252814.73,1188459.42
81,73,,CONTRATO,4804247.15,855673.37,842715.74,1698389.11,3105858.04,30,1441274.15,256702.01,252814.73,509516.74,931757.41
82,117,,CONTRATO,4804247.15,960519.03,1698389.11,2658908.14,2145339.01,30,1441274.15,288155.71,509516.74,797672.45,643601.7
83,153,,CONTRATO,4804247.15,832647.72,2658908.14,3491555.86,1312691.29,30,1441274.15,249794.32,797672.45,1047466.77,393807.38
84,196,,CONTRATO,4804247.15,471808.2,3491555.86,3963364.06,840883.09,30,1441274.15,141542.46,1047466.77,1189009.23,252264.92
85,673,,CONTRATO,4804247.15,601834.61,3963364.06,4565198.67,239048.48,30,1441274.15,252264.92,1189009.23,1441274.15,0
86,66,,CONTRATO,95541.5,16069.63,0,16069.63,79471.87,30,28662.45,4820.89,0,4820.89,23841.56
87,71,,CONTRATO,95541.5,17678.75,16069.63,33748.38,61793.12,30,28662.45,5303.63,4820.89,10124.52,18537.93
88,95,,CONTRATO,95541.5,24737.39,33748.38,58485.77,37055.73,30,28662.45,7421.22,10124.52,17545.74,11116.71
89,217,,CONTRATO,95541.5,19670.92,58485.77,78156.69,17384.81,30,28662.45,11116.71,17545.74,28662.45,0
90,67,,CONTRATO,108744,26955.59,0,26955.59,81788.41,30,32623.2,8086.68,0,8086.68,24536.52
91,72,,CONTRATO,108744,18756.24,26955.59,45711.83,63032.17,30,32623.2,5626.87,8086.68,13713.55,18909.65
92,96,,CONTRATO,108744,29164.07,45711.83,74875.9,33868.1,30,32623.2,8749.22,13713.55,22462.77,10160.43
93,218,,CONTRATO,108744,19759.97,74875.9,94635.87,14108.13,30,32623.2,10160.43,22462.77,32623.2,0
94,42,,CONTRATO,16313.06,8700.3,0,8700.3,7612.76,0,0,0,0,0,0
95,59,,CONTRATO,16313.06,7612.76,8700.3,16313.06,0,0,0,0,0,0,0
96,34,,CONTRATO,70740.18,55089.62,0,55089.62,15650.56,0,0,0,0,0,0
97,53,,CONTRATO,70740.18,4078.15,55089.62,59167.77,11572.41,0,0,0,0,0,0
98,35,,CONTRATO,27394.26,14848.64,0,14848.64,12545.62,0,0,0,0,0,0
99,54,,CONTRATO,27394.26,4078.15,14848.64,18926.79,8467.47,0,0,0,0,0,0
100,122,,CONTRATO,840650.97,336573.43,0,336573.43,504077.54,30,252195.3,100972.03,0,100972.03,151223.27
101,134,,CONTRATO,840650.97,364336.13,336573.43,700909.56,139741.41,30,252195.3,109300.84,100972.03,210272.87,41922.43
102,236,,CONTRATO,840650.97,46027.48,700909.56,746937.04,93713.93,30,252195.3,41922.43,210272.87,252195.3,0
103,237,,CONTRATO,840650.97,247.15,746937.04,747184.19,93466.78,30,252195.3,0,252195.3,252195.3,0
104,194,,CONTRATO,109764.26,18774.72,0,18774.72,90989.54,0,0,0,0,0,0
105,222,,CONTRATO,109764.26,40488.22,18774.72,59262.94,50501.32,0,0,0,0,0,0
106,319,,CONTRATO,109764.26,21928.57,59262.94,81191.51,28572.75,0,0,0,0,0,0
107,147,,CONTRATO,118535.54,111196.93,0,111196.93,7338.61,0,0,0,0,0,0
108,79,,CONTRATO,928570.98,249166.62,0,249166.62,679404.36,30,278571.3,74749.99,0,74749.99,203821.31
109,79,1,AMPLIACIÓN 1,27992.25,0,0,0,27992.25,0,0,0,0,0,0
110,80,,CONTRATO,928570.98,109088.19,249166.62,358254.81,570316.17,30,278571.3,32726.46,74749.99,107476.45,171094.85
111,80,1,AMPLIACIÓN 1,27992.25,0,0,0,27992.25,0,0,0,0,0,0
112,81,,CONTRATO,928570.98,127047.29,358254.81,485302.1,443268.88,30,278571.3,38114.19,107476.45,145590.64,132980.66
113,81,1,AMPLIACIÓN 1,27992.25,0,0,0,27992.25,0,0,0,0,0,0
114,155,,CONTRATO,928570.98,325788.91,485302.1,811091.01,117479.97,30,278571.3,97736.67,145590.64,243327.31,35243.99
115,155,1,AMPLIACIÓN 1,27992.25,0,0,0,27992.25,0,0,0,0,0,0
116,271,,CONTRATO,928570.98,20072.01,811091.01,831163.02,97407.96,30,278571.3,6021.6,243327.31,249348.91,29222.39
117,271,1,AMPLIACIÓN 1,27992.25,0,0,0,27992.25,0,0,0,0,0,0
118,272,,CONTRATO,928570.98,16847.61,831163.02,848010.63,80560.35,30,278571.3,5054.28,249348.91,254403.19,24168.11
119,272,1,AMPLIACIÓN 1,27992.25,0,0,0,27992.25,0,0,0,0,0,0
120,279,,CONTRATO,928570.98,80560.35,848010.63,928570.98,0,30,278571.3,24168.11,254403.19,278571.3,0
121,279,1,AMPLIACIÓN 1,27992.25,27796.33,0,27796.33,195.92,0,0,0,0,0,0
122,76,,CONTRATO,915924.52,148291.22,0,148291.22,767633.3,30,274777.35,44487.37,0,44487.37,230289.98
123,130,,CONTRATO,915924.52,43809.64,148291.22,192100.86,723823.66,30,274777.35,13142.89,44487.37,57630.26,217147.09
