Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion,Descripcion_Fianza,Importe_Fianza,
20928,477,1,2059076,23/12/2016 00:00,06/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
20929,478,1,1790870,23/12/2016 00:00,06/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
20930,478,2,1790871,23/12/2016 00:00,06/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
20931,479,2,2058478,21/12/2016 00:00,29/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",20/12/2017 00:00,,NULL,0,NULL
20932,479,1,2058472,21/12/2016 00:00,29/12/2016 00:00,"AFIANZADORA SOFIMEX, S.A.",20/12/2017 00:00,,NULL,0,NULL
20933,480,1,3344-00187-0,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
20934,480,2,3344-00188-7,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
20935,481,1,1769829,15/12/2016 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",14/12/2017 00:00,,NULL,0,NULL
20936,481,2,1769835,15/12/2016 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",14/12/2017 00:00,,NULL,0,NULL
20937,482,2,1770913,23/12/2016 00:00,03/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
20938,482,1,1770905,23/12/2016 00:00,03/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
20941,484,2,2060576,22/12/2016 00:00,04/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",21/12/2017 00:00,,NULL,0,NULL
20942,484,1,2060566,22/12/2016 00:00,04/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",21/12/2017 00:00,,NULL,0,NULL
20943,485,1,4942,21/12/2016 00:00,04/01/2017 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",20/12/2017 00:00,,NULL,0,NULL
20944,485,2,4944,21/12/2016 00:00,04/01/2017 00:00,"ZURICH FIANZAS MEXICO, S.A. DE C.V.",20/12/2017 00:00,,NULL,0,NULL
20945,484,2,2060576,30/12/2016 00:00,10/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",29/12/2017 00:00,73,NULL,0,NULL
20946,479,1,2058472,30/12/2016 00:00,10/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",29/12/2017 00:00,74,NULL,0,NULL
20947,479,2,2058478,30/12/2016 00:00,10/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",29/12/2017 00:00,74,NULL,0,NULL
20948,475,1,2062592,30/12/2016 00:00,12/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",29/12/2017 00:00,75,NULL,0,NULL
20949,475,2,2062644,30/12/2016 00:00,12/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",29/12/2017 00:00,75,NULL,0,NULL
20950,486,1,706894,20/12/2016 00:00,30/01/2017 00:00,"FIANZAS DORAMA, S.A.",19/12/2017 00:00,,NULL,0,NULL
20951,486,2,706900,20/12/2016 00:00,30/12/2016 00:00,"FIANZAS DORAMA, S.A.",19/12/2017 00:00,,NULL,0,NULL
20952,487,1,1770593,20/12/2016 00:00,29/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",19/12/2017 00:00,,NULL,0,NULL
20953,487,2,1770587,20/12/2016 00:00,29/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",19/12/2017 00:00,,NULL,0,NULL
20954,488,2,2066285,30/12/2016 00:00,23/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",29/12/2017 00:00,,NULL,0,NULL
20955,489,2,2066285,30/12/2016 00:00,23/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",29/12/2017 00:00,,NULL,0,NULL
20956,490,1,2063602,23/12/2016 00:00,12/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
20957,490,2,2063607,23/12/2016 00:00,12/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2018 00:00,,NULL,0,NULL
20958,491,1,2063602,23/12/2016 00:00,12/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
20959,491,2,2063607,23/12/2016 00:00,12/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",22/12/2017 00:00,,NULL,0,NULL
20960,492,2,III-496939-RC,30/12/2016 00:00,10/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
20961,492,1,III-496937-RC,30/12/2016 00:00,10/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
20962,493,2,2062841,30/12/2016 00:00,04/01/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",29/12/2017 00:00,,NULL,0,NULL
20963,494,1,3344-00195-5,30/12/2016 00:00,12/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
20964,494,2,3344-00196-0,30/12/2016 00:00,12/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
20965,495,1,1.611E+14,30/12/2016 00:00,17/01/2017 00:00,"CESCE FIANZAS MEXICO, S.A.",29/12/2017 00:00,,NULL,0,NULL
20966,495,2,1.611E+14,30/12/2016 00:00,17/01/2017 00:00,"CESCE FIANZAS MEXICO, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
20969,497,1,1776683,30/12/2016 00:00,19/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20970,497,2,1776681,30/12/2016 00:00,19/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20971,499,1,1773107,23/12/2016 00:00,11/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
20972,499,2,1773101,23/12/2016 00:00,11/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
20973,500,1,1775124,30/12/2016 00:00,12/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20974,500,2,1775127,30/12/2016 00:00,12/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20977,502,1,1776107,30/12/2016 00:00,17/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20978,502,2,1776109,30/12/2016 00:00,17/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20979,503,2,1776194,30/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20980,503,1,1776205,30/12/2016 00:00,06/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
20981,504,1,III-496961-RC,30/12/2016 00:00,12/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
20982,504,2,III-496962-RC,30/12/2016 00:00,12/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
20983,505,1,1771155,30/12/2016 00:00,13/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
20984,505,1,1771154,30/12/2016 00:00,13/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
20985,506,1,1795300,20/12/2016 00:00,23/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",19/12/2017 00:00,,NULL,0,NULL
20986,506,2,1795301,20/12/2016 00:00,23/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",19/12/2017 00:00,,NULL,0,NULL
20995,511,1,4143-02052-9,19/12/2016 00:00,27/12/2016 00:00,"AFIANZADORA ASERTA, S.A.D E C.V.",18/12/2017 00:00,,NULL,0,NULL
20996,512,2,1795349,30/12/2016 00:00,18/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/01/2018 00:00,,NULL,0,NULL
20997,512,1,1795350,30/12/2016 00:00,18/12/2016 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
20998,513,1,1795349,30/12/2016 00:00,18/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
20999,513,2,1795350,30/12/2016 00:00,18/02/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
21000,514,1,1795350,30/12/2016 00:00,18/02/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
21001,514,2,1795349,30/12/2016 00:00,18/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
21002,515,1,1795350,30/12/2016 00:00,18/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
21003,515,2,1795349,30/12/2016 00:00,18/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
21004,516,1,1795350,30/12/2016 00:00,18/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
21005,516,2,1795349,30/12/2016 00:00,18/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
21006,517,1,1795350,30/12/2016 00:00,18/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
21007,517,2,1795349,30/12/2016 00:00,18/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
21008,518,2,1775419,30/12/2016 00:00,04/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
21009,519,1,III-496891-RC,30/12/2016 00:00,12/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
21010,519,2,III-496892-RC,30/12/2016 00:00,12/01/2017 00:00,"FIANZAS ATLAS, S.A.",29/12/2017 00:00,,NULL,0,NULL
21013,521,1,710651,30/12/2016 00:00,13/01/2017 00:00,"FIANZAS DORAMA, S.A.",29/12/2017 00:00,,NULL,0,NULL
21014,521,2,710646,30/12/2016 00:00,13/01/2017 00:00,"FIANZAS DORAMA, S.A.",29/12/2017 00:00,,NULL,0,NULL
21015,522,1,4197-00308-0,09/12/2016 00:00,21/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",08/12/2017 00:00,,NULL,0,NULL
21016,522,2,4197-00309-1,09/12/2016 00:00,21/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",08/12/2017 00:00,,NULL,0,NULL
21017,522,1,4197-00308-0,30/12/2016 00:00,12/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/12/2017 00:00,76,NULL,0,NULL
21018,522,2,4197-00309-1,30/12/2016 00:00,12/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",29/12/2017 00:00,76,NULL,0,NULL
21019,523,2,1771154,30/12/2016 00:00,13/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
21020,523,1,1771155,30/12/2016 00:00,13/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",29/12/2017 00:00,,NULL,0,NULL
21021,524,2,1774419,30/12/2016 00:00,10/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
21022,525,1,1774556,23/12/2016 00:00,12/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
21023,511,2,4143-02053-2,19/12/2016 00:00,27/12/2016 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",18/12/2017 00:00,,NULL,0,NULL
21024,525,2,1774570,23/12/2016 00:00,12/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",22/12/2017 00:00,,NULL,0,NULL
21025,526,2,1774401,30/12/2016 00:00,11/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
21026,526,1,1774406,30/12/2016 00:00,11/02/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/12/2017 00:00,,NULL,0,NULL
21027,527,1,1767728,16/12/2016 00:00,19/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",15/12/2017 00:00,,NULL,0,NULL
21028,527,2,1767724,16/12/2016 00:00,23/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",15/12/2017 00:00,,NULL,0,NULL
21029,528,1,1767728,16/12/2016 00:00,19/01/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",15/12/2017 00:00,,NULL,0,NULL
21030,528,2,1767724,16/12/2016 00:00,23/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",15/12/2017 00:00,,NULL,0,NULL
21031,529,1,1790793,23/12/2016 00:00,04/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
21032,529,2,1790795,23/12/2016 00:00,04/01/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",22/12/2017 00:00,,NULL,0,NULL
21033,530,2,1.611E+14,23/11/2016 00:00,01/12/2016 00:00,"CESCE FIANZAS MEXICO, S.A. DE C.V.",23/11/2017 00:00,,NULL,0,NULL
21034,530,1,1.611E+14,23/11/2016 00:00,22/12/2016 00:00,"CESCE FIANZAS MEXICO, S.A. C.V.",23/11/2017 00:00,,NULL,0,NULL
21035,531,1,1.611E+14,23/11/2016 00:00,22/12/2016 00:00,"CESCE FIANZAS MEXICO, S.A. DE C.V.",23/11/2017 00:00,,NULL,0,NULL
21036,531,2,1.611E+14,23/11/2016 00:00,01/12/2016 00:00,"CESCE FIANZAS MÉXICO, S.A. DE C.V.",23/11/2017 00:00,,NULL,0,NULL
30965,532,1,16A37831,29/11/2016 00:00,08/12/2016 00:00,"FIANZAS DORAMA, SA",29/11/2017 00:00,,NULL,0,NULL
30966,532,2,16A37835,29/11/2016 00:00,08/12/2016 00:00,FIANZAS DORAMA SA,29/11/2016 00:00,,NULL,0,NULL
40965,533,1,17542015,07/11/2016 00:00,05/12/2016 00:00,ACE FIANZAS MONTERREY,07/11/2017 00:00,,NULL,0,NULL
40966,533,2,1755584,07/11/2016 00:00,05/12/2016 00:00,ACE FIANZAS MONTERRY,07/11/2017 00:00,,NULL,0,NULL
40967,534,1,1752197,08/11/2016 00:00,14/11/2016 00:00,ACE FIANZAS MONTERREY S.A. ,07/11/2017 00:00,,NULL,0,NULL
40968,534,2,1752195,08/11/2016 00:00,14/11/2016 00:00,ACE FIANZAS MONTERREY S.A. ,07/11/2017 00:00,,NULL,0,NULL
50967,535,1,1759585,29/11/2016 00:00,13/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",28/11/2017 00:00,,NULL,0,NULL
50968,535,2,1759582,29/11/2016 00:00,13/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",28/11/2017 00:00,,NULL,0,NULL
50969,536,1,1759585,29/11/2016 00:00,13/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",28/11/2017 00:00,,NULL,0,NULL
50970,536,2,1759582,29/11/2016 00:00,13/12/2016 00:00,"ACE FIANZAS MONTERREY, S.A.",28/11/2017 00:00,,NULL,0,NULL
50971,289,2,1752071,23/12/2016 00:00,12/01/2017 00:00,ACE FIANZAS MONTERREY,23/12/2017 00:00,78,NULL,0,NULL
50972,426,2,1790797-0000,30/12/2016 00:00,09/01/2017 00:00,"LIBERTY FIANZAS,S.A DE C.V.",30/12/2017 00:00,,NULL,0,NULL
50973,426,1,1790798-0000,30/12/2016 00:00,09/01/2017 00:00,LIBERTY AFIANZADORA S.A DE C.V.,30/12/2017 00:00,,NULL,0,NULL
50974,520,1,17A01483,30/12/2016 00:00,09/01/2017 00:00,"FIANZA DORAMA, S.A.",29/12/2017 00:00,,NULL,0,NULL
50975,520,2,17A01479,30/12/2016 00:00,09/01/2017 00:00,"FIANZAS DORAMA, S.A.",29/12/2017 00:00,,NULL,0,NULL
60974,496,1,III-497152-RC,30/12/2016 00:00,09/01/2017 00:00,"FIANZAS ATLAS, S.A.",30/12/2017 00:00,,NULL,0,NULL
60975,496,2,III-497156-RC,30/12/2016 00:00,09/01/2017 00:00,"FIANZAS ATLAS, S.A.",30/12/2017 00:00,,NULL,0,NULL
60976,450,1,1768706,20/12/2016 00:00,30/12/2016 00:00,ACE FIANZAS MONTERREY,20/12/2017 00:00,,NULL,0,NULL
60977,450,2,1768705,20/12/2016 00:00,30/12/2016 00:00,ACE FIANZAS MONTERREY,20/12/2017 00:00,,NULL,0,NULL
60978,443,1,3344-00191-5,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",23/12/2017 00:00,,NULL,0,NULL
60979,443,2,3344-00192-4,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",23/12/2017 00:00,,NULL,0,NULL
60980,483,1,3344-00189-8,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",23/12/2017 00:00,,NULL,0,NULL
60981,483,2,3311-00190-0,23/12/2016 00:00,02/01/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",23/12/2017 00:00,,NULL,0,NULL
60982,403,1,1772968,23/12/2016 00:00,02/01/2017 00:00,ACE FIANZAS MONTERREY,23/12/2017 00:00,,NULL,0,NULL
60983,403,2,1772970,23/12/2016 00:00,02/01/2017 00:00,ACE FIANZAS MONTERREY,23/12/2017 00:00,,NULL,0,NULL
60984,404,1,1772968,23/12/2016 00:00,02/01/2017 00:00,ACE FIANZAS MONTERREY,23/12/2017 00:00,,NULL,0,NULL
60985,404,2,1772970,23/12/2016 00:00,02/01/2017 00:00,ACE FIANZAS MONTERREY,23/12/2017 00:00,,NULL,0,NULL
60986,507,1,1.611E+14,30/12/2016 00:00,09/01/2017 00:00,"CESCE FIANZAS MÉXICO, S.A. DE C.V.",30/12/2017 00:00,,NULL,0,NULL
60987,507,2,1.611E+14,30/12/2016 00:00,09/01/2017 00:00,"CESCE FIANZAS MÉXICO, S.A. DE C.V.",30/12/2017 00:00,,NULL,0,NULL
60988,508,1,1.611E+14,30/12/2016 00:00,09/01/2017 00:00,"CESCE FIANZAS MÉXICO, S.A DE C.V.",30/12/2017 00:00,,NULL,0,NULL
60989,508,2,1.611E+14,30/12/2016 00:00,09/01/2017 00:00,"CESCE FIANZAS MÉXICO, S.A. DE C.V.",30/12/2017 00:00,,NULL,0,NULL
60991,509,2,1.611E+14,30/12/2016 00:00,09/01/2017 00:00,"CESCE FIANZAS MÉXICO, S.A. DE C.V.",30/12/2017 00:00,,NULL,0,NULL
60992,509,1,1.611E+14,30/12/2016 00:00,09/01/2017 00:00,"CESCE FIANZAS MÉXICO, S.A. DE C.V.",30/12/2017 00:00,,NULL,0,NULL
60993,510,1,1.611E+14,30/12/2016 00:00,09/01/2017 00:00,"CESCE FIANZAS MEXICO, S.A DE C.V.",30/12/2017 00:00,,NULL,0,NULL
60994,510,2,1.611E+14,30/12/2016 00:00,09/01/2017 00:00,"CESCE FIANZAS MÉXICO, S.A. DE C.V.",30/12/2017 00:00,,NULL,0,NULL
70974,196,2,10083-00296-5,16/03/2017 00:00,30/03/2017 00:00,AFIANZADORA INSURGENTES S.A DE C.V.,16/03/2018 00:00,80,NULL,0,NULL
70975,101,1,1720486,14/12/2016 00:00,02/01/2017 00:00,ACE FIANZAS MONTERREY,14/12/2017 00:00,79,NULL,0,NULL
70976,101,2,1720488,14/12/2016 00:00,02/01/2017 00:00,ACE FIANZAS MONTERREY,14/12/2017 00:00,79,NULL,0,NULL
80974,258,1,2029328,16/03/2017 00:00,22/03/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",16/03/2018 00:00,81,NULL,0,NULL
80975,258,2,2029332,16/03/2017 00:00,22/03/2017 00:00,"AFIANZADORA SOFIMEX, S.A.",16/03/2018 00:00,81,NULL,0,NULL
80976,291,1,III-494164-RC,16/03/2017 00:00,27/03/2017 00:00,"FIANZAS ATLAS, S.A.",16/03/2018 00:00,82,NULL,0,NULL
80977,291,2,III-494166-RC,16/03/2017 00:00,27/03/2017 00:00,"FIANZAS ATLAS, S.A.",16/03/2018 00:00,82,NULL,0,NULL
80978,288,2,1754911,07/03/2017 00:00,28/03/2017 00:00,ACE FIANZAS MONTERREY,07/03/2018 00:00,83,NULL,0,NULL
80979,358,1,4197-00310-5,07/03/2017 00:00,16/03/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",07/03/2018 00:00,85,NULL,0,NULL
80980,358,2,4197-00311-0,07/03/2017 00:00,16/03/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",07/03/2018 00:00,85,NULL,0,NULL
80981,537,1,1752066,07/11/2016 00:00,17/11/2016 00:00,ACE FIANZAS MONTERREY,07/11/2017 00:00,,NULL,0,NULL
80982,537,2,1752071,07/11/2016 00:00,17/11/2016 00:00,ACE FIANZAS MONTERREY,07/11/2017 00:00,,NULL,0,NULL
80983,537,2,1752096,23/12/2016 00:00,12/01/2017 00:00,ACE FIANZAS MONTERREY,22/12/2017 00:00,86,NULL,0,NULL
80984,229,1,III-492448-RC,06/12/2016 00:00,12/12/2016 00:00,"FIANZAS ATLAS, S.A.",06/12/2017 00:00,87,NULL,0,NULL
80985,229,2,III-492449-RC,06/12/2016 00:00,12/12/2016 00:00,"FIANZAS ATLAS, S.A.",06/12/2017 00:00,87,NULL,0,NULL
90981,519,2,III-496892-RC,16/03/2017 00:00,05/04/2017 00:00,"FIANZAS ATLAS, S.A.",16/03/2018 00:00,88,NULL,0,NULL
90982,519,1,III-496891-RC,16/03/2017 00:00,05/04/2017 00:00,"FIANZAS ATLAS, S.A.",16/03/2018 00:00,88,NULL,0,NULL
90983,442,1,4197-00317-4,07/03/2017 00:00,16/03/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",07/03/2018 00:00,89,NULL,0,NULL
90984,442,2,4197-00318-7,07/03/2017 00:00,16/03/2017 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",07/03/2018 00:00,89,NULL,0,NULL
90985,439,1,1770453,07/03/2017 00:00,21/03/2017 00:00,ACE FIANZAS MONTERREY,07/03/2018 00:00,90,NULL,0,NULL
90986,439,2,1770452,07/03/2017 00:00,21/03/2017 00:00,ACE FIANZAS MONTERREY,07/03/2018 00:00,90,NULL,0,NULL
90987,91,2,2006541,16/02/2017 00:00,17/04/2017 00:00,"AFIANZADORA SOFIMEZ, S.A.",16/02/2018 00:00,91,NULL,0,NULL
90988,374,1,III-495911-RC,20/04/2017 00:00,03/05/2017 00:00,"FIANZAS ATLAS, S.A.",19/04/2018 00:00,93,NULL,0,NULL
90989,374,2,III-495912-RC,20/04/2017 00:00,03/05/2017 00:00,"FIANZAS ATLAS, S.A.",19/04/2018 00:00,93,NULL,0,NULL
90990,540,1,2046738,23/11/2016 00:00,01/12/2016 00:00,AFIANZADORA SOFIMEX S.A.,22/11/2017 00:00,,NULL,0,NULL
90991,540,2,2046744,23/11/2016 00:00,01/12/2016 00:00,AFINAZADORA SOFIMEX S.A.,22/11/2017 00:00,,NULL,0,NULL
90992,541,1,2046738,23/11/2016 00:00,01/12/2016 00:00,AFIANZADORA SOFIMEX S.A.,22/11/2017 00:00,,NULL,0,NULL
90993,541,2,2046744,23/11/2016 00:00,01/12/2016 00:00,AFIANZADORA SOFIMEX S.A.,22/11/2017 00:00,,NULL,0,NULL
90994,543,2,3906-09040-3,13/12/2016 00:00,15/12/2016 00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V. ",12/12/2017 00:00,,NULL,0,NULL
90995,543,1,3906-09039-3,13/12/2016 00:00,15/12/2016 00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V. ",12/12/2017 00:00,,NULL,0,NULL
90998,544,1,1775110,30/12/2016 00:00,09/01/2017 00:00,ACE FIANZAS MONTERREY,29/12/2017 00:00,,NULL,0,NULL
90999,421,1,1851415-0000,29/03/2017 00:00,04/04/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",28/03/2017 00:00,95,NULL,0,NULL
91000,421,2,1851416-0000,29/03/2017 00:00,04/04/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",28/03/2016 00:00,95,NULL,0,NULL
91001,279,2,1757123-0000,03/10/2016 00:00,28/04/2017 00:00,"LIBERTY FIANZAS, S.A. DE C.V.",20/04/2017 00:00,96,NULL,0,NULL
91002,503,2,1776194,16/05/2017 00:00,25/05/2017 00:00,ACE FIANZAS MONTERREY,15/05/2018 00:00,100,NULL,0,NULL
91003,343,2,16A38323,26/06/2017 00:00,30/06/2017 00:00,"FIANZAS DORAMA, S.A.",25/06/2018 00:00,101,NULL,0,NULL
91004,534,2,1752195,13/12/2016 00:00,29/12/2016 00:00,ACE FIANZAS MONTERREY,12/12/2017 00:00,102,NULL,0,NULL
91005,504,2,III-496962-RC,25/03/2017 00:00,03/04/2017 00:00,FIANZAS ATLAS S.A.,24/03/2018 00:00,103,NULL,0,NULL
91006,526,1,1774406,29/05/2017 00:00,02/06/2017 00:00,ACE FIANZAS MONTERREY,28/05/2018 00:00,104,NULL,0,NULL
91007,526,2,1774401,29/05/2017 00:00,02/06/2017 00:00,ACE FIANZAS MONTERREY,28/05/2018 00:00,104,NULL,0,NULL
91008,397,1,1769383,06/07/2017 00:00,31/07/2017 00:00,ACE FIANZAS MONTERREY,05/07/2018 00:00,106,NULL,0,NULL
91009,397,2,1769387,06/07/2017 00:00,31/07/2017 00:00,ACE FIANZAS MONTERREY,05/07/2018 00:00,106,NULL,0,NULL
91010,450,1,1768706 AMPL,18/07/2017 00:00,24/08/2017 00:00,ACE FIANZAS MONTERREY,17/07/2018 00:00,108,NULL,0,NULL
91011,450,2,1768705 AMPL,18/07/2017 00:00,24/08/2017 00:00,ACE FIANZAS MONTERREY,17/07/2018 00:00,108,NULL,0,NULL
91012,241,1,17448562,30/03/2017 00:00,02/10/2017 00:00,FIANZAS MONTERREY,29/03/2018 00:00,109,NULL,0,NULL
91013,241,2,1748564,30/03/2017 00:00,02/10/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",29/03/2018 00:00,109,NULL,0,NULL
91014,396,2,1768750,10/04/2017 00:00,26/10/2017 00:00,"ACE FIANZAS MONTERREY, S.A.",09/04/2018 00:00,110,NULL,0,NULL
91015,466,2,III-496837-RC,10/11/2017 00:00,16/11/2017 00:00,"FIANZAS ATLAS, S.A.",09/11/2018 00:00,113,NULL,0,NULL
91016,494,2,3344-00196-0,13/11/2017 00:00,12/03/2018 00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",12/11/2018 00:00,116,NULL,0,NULL
