Id_Contrato_Fianza,Id_Contrato,Id_Fianza,Numero_Fianza,Fecha_Emision,Fecha_Recepcion,Nombre_Afianzadora,Fecha_Liberacion,Id_Contrato_Ampliacion
10520,0000000285,0000000002,III-520495-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10521,0000000285,0000000001,III-520492-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10522,0000000286,0000000002,III-520495-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10523,0000000286,0000000001,III-520492-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10524,0000000287,0000000002,III-520495-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10525,0000000287,0000000001,III-520492-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10526,0000000288,0000000001,III-520492-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10527,0000000288,0000000002,III-520495-RC,2018-09-13 00:00:00,2018-09-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-12 00:00:00,
10528,0000000312,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10529,0000000312,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10530,0000000313,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10531,0000000313,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10532,0000000314,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10533,0000000314,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10534,0000000315,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10535,0000000315,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10536,0000000316,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10537,0000000316,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10538,0000000317,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10539,0000000317,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10540,0000000318,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10541,0000000318,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10542,0000000319,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10543,0000000319,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10544,0000000320,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10545,0000000320,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10546,0000000321,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10547,0000000321,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10548,0000000322,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10549,0000000322,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10550,0000000323,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10551,0000000323,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10552,0000000324,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10553,0000000324,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10554,0000000325,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10555,0000000325,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10556,0000000326,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10557,0000000326,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10558,0000000327,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10559,0000000327,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10560,0000000328,0000000002,1941710,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10561,0000000328,0000000001,1941709,2018-09-13 00:00:00,2018-09-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-12 00:00:00,
10562,0000000330,0000000001,III-517916-RC,2018-06-04 00:00:00,2018-06-13 00:00:00,"FIANZAS ATLAS, S.A.",2019-06-03 00:00:00,
10563,0000000330,0000000002,III-517919-RC,2018-06-04 00:00:00,2018-06-13 00:00:00,"FIANZAS ATLAS, S.A.",2019-06-03 00:00:00,
10564,0000000333,0000000001,BKY-0007-0011419,2018-08-06 00:00:00,2018-08-08 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-08-05 00:00:00,
10565,0000000333,0000000002,BKY-0007-0011421,2018-08-06 00:00:00,2018-08-08 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-08-05 00:00:00,
10566,0000000334,0000000001,4197-00665-2,2018-08-06 00:00:00,2018-08-09 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-08-05 00:00:00,
10567,0000000334,0000000002,4197-00666-9,2018-08-06 00:00:00,2018-08-09 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-08-05 00:00:00,
10568,0000000335,0000000001,1918271,2018-08-06 00:00:00,2018-08-16 00:00:00,"LIBERTY FIANZAS, S.A.",2019-08-05 00:00:00,
10569,0000000335,0000000002,1918272,2018-08-06 00:00:00,2018-08-16 00:00:00,"LIBERTY FIANZAS, S.A.",2019-08-05 00:00:00,
10570,0000000142,0000000002,2215340,2018-08-27 00:00:00,2018-10-02 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-08-26 00:00:00,0000000007
10571,0000000336,0000000001,200006,2018-08-20 00:00:00,2018-08-30 00:00:00,"LIBERTY FIANZAS, S.A.",2019-08-19 00:00:00,
10572,0000000336,0000000002,2000007,2018-08-20 00:00:00,2018-08-30 00:00:00,"LIBERTY FIANZAS, S.A.",2019-08-19 00:00:00,
10573,0000000337,0000000002,2244789,2018-09-10 00:00:00,2018-09-20 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-09-09 00:00:00,
10574,0000000337,0000000001,2244786,2018-09-10 00:00:00,2018-09-20 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-09-09 00:00:00,
10575,0000000338,0000000002,1935376,2018-08-23 00:00:00,2018-08-27 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-08-22 00:00:00,
10576,0000000338,0000000001,1935375,2018-08-23 00:00:00,2018-08-27 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-08-22 00:00:00,
10577,0000000339,0000000001,2000008,2018-08-29 00:00:00,2018-08-30 00:00:00,"LIBERTY FIANZAS, S.A.",2019-08-28 00:00:00,
10578,0000000339,0000000002,2000009,2018-08-20 00:00:00,2018-08-30 00:00:00,"LIBERTY FIANZAS, S.A.",2019-08-19 00:00:00,
10579,0000000340,0000000001,2238344,2018-08-23 00:00:00,2018-08-24 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-08-22 00:00:00,
10580,0000000340,0000000002,2238354,2018-08-23 00:00:00,2018-08-24 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-08-22 00:00:00,
10581,0000000341,0000000001,10124-00134-6,2018-08-08 00:00:00,2018-08-10 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-08-07 00:00:00,
10582,0000000341,0000000002,10124-00135-5,2018-08-08 00:00:00,2018-08-10 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-08-07 00:00:00,
10583,0000000342,0000000002,2235010,2018-08-08 00:00:00,2018-08-06 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-08-07 00:00:00,
10584,0000000342,0000000001,2235005,2018-08-08 00:00:00,2018-08-16 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-08-07 00:00:00,
10585,0000000343,0000000001,1933337,2018-08-15 00:00:00,2018-08-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-08-14 00:00:00,
10586,0000000343,0000000001,1933336,2018-08-15 00:00:00,2018-08-21 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-08-14 00:00:00,
10587,0000000011,0000000002,1885162,2018-03-30 00:00:00,2018-10-10 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-03-29 00:00:00,0000000008
10588,0000000172,0000000002,BKY-0007-0009591,2018-09-27 00:00:00,2018-09-28 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-26 00:00:00,0000000010
10589,0000000176,0000000002,BKY-0004-0010294,2018-09-27 00:00:00,2018-10-02 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-26 00:00:00,0000000011
10590,0000000344,0000000002,1927583,2018-07-20 00:00:00,2018-08-01 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-19 00:00:00,
10591,0000000344,0000000001,1927587,2018-07-20 00:00:00,2018-08-01 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-07-19 00:00:00,
10592,0000000345,0000000001,BKY-0016-0012843,2018-09-06 00:00:00,2018-09-11 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10593,0000000345,0000000002,BKY-0016-0012844,2018-09-06 00:00:00,2018-09-11 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10594,0000000346,0000000002,BKY-0016-0012844,2018-09-06 00:00:00,2018-09-11 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10595,0000000346,0000000001,BKY-0016-0012843,2018-09-06 00:00:00,2018-09-11 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10596,0000000347,0000000001,BKY-0016-0012843,2018-09-06 00:00:00,2018-09-11 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10597,0000000347,0000000002,BKY-0016-0012844,2018-09-06 00:00:00,2018-09-11 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-05 00:00:00,
10600,0000000349,0000000001,2249059,2018-09-21 00:00:00,2018-09-28 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-09-20 00:00:00,
10601,0000000349,0000000002,2249064,2018-09-21 00:00:00,2018-09-28 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-09-20 00:00:00,
10602,0000000350,0000000001,1019390,2018-09-06 00:00:00,2018-09-12 00:00:00,"FIANZAS DORAMA, S.A.",2019-09-05 00:00:00,
10603,0000000350,0000000002,1019392,2018-09-06 00:00:00,2018-09-12 00:00:00,"FIANZAS DORAMA, S.A.",2019-09-05 00:00:00,
10604,0000000354,0000000001,BKY-0007-0013429,2018-09-13 00:00:00,2018-09-21 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-12 00:00:00,
10605,0000000354,0000000002,BKY-0007-0013430,2018-09-13 00:00:00,2018-09-21 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-12 00:00:00,
10606,0000000355,0000000001,BKY-0007-0013429,2018-09-13 00:00:00,2018-09-21 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-12 00:00:00,
10607,0000000355,0000000002,BKY-0007-0013430,2018-09-13 00:00:00,2018-09-21 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-12 00:00:00,
10608,0000000357,0000000002,2243760,2018-09-06 00:00:00,2018-09-12 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-09-05 00:00:00,
10609,0000000357,0000000001,2243757,2018-09-06 00:00:00,2018-09-12 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-09-05 00:00:00,
10610,0000000362,0000000001,1937101,2018-08-24 00:00:00,2018-08-31 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-08-23 00:00:00,
10611,0000000362,0000000002,1937105,2018-08-24 00:00:00,2018-08-31 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-08-23 00:00:00,
10612,0000000365,0000000001,2243739,2018-09-06 00:00:00,2018-09-12 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-09-05 00:00:00,
10613,0000000365,0000000002,2243749,2018-09-06 00:00:00,2018-09-12 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-09-05 00:00:00,
10614,0000000366,0000000002,2257542,2018-10-18 00:00:00,2018-10-24 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-10-17 00:00:00,
10615,0000000366,0000000001,2257540,2018-10-18 00:00:00,2018-10-24 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-10-17 00:00:00,
10616,0000000367,0000000002,2004586,2018-09-06 00:00:00,2018-09-25 00:00:00,"LIBERTY FIANZAS, S.A.",2019-09-05 00:00:00,
10617,0000000367,0000000001,2004858,2018-09-06 00:00:00,2018-09-25 00:00:00,"LIBERTY FIANZAS, S.A.",2019-09-05 00:00:00,
10618,0000000369,0000000001,III-519493-RC,2018-08-23 00:00:00,2017-08-24 00:00:00,"FIANZAS ATLAS, S.A.",2019-08-22 00:00:00,
10619,0000000369,0000000002,III-519494-RC,2018-08-23 00:00:00,2018-08-24 00:00:00,"FIANZAS ATLAS, S.A.",2019-08-22 00:00:00,
10620,0000000371,0000000001,1946439,2018-10-01 00:00:00,2018-10-05 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-30 00:00:00,
10621,0000000371,0000000002,1946440,2018-10-01 00:00:00,2018-10-05 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-30 00:00:00,
10622,0000000372,0000000001,1945945,2018-10-24 00:00:00,2018-10-03 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-23 00:00:00,
10623,0000000372,0000000002,1945943,2018-09-24 00:00:00,2018-10-03 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-23 00:00:00,
10624,0000000279,0000000002,1933517,2018-10-01 00:00:00,2018-10-24 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-30 00:00:00,0000000014
10625,0000000166,0000000002,1948081,2018-10-01 00:00:00,2018-10-24 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-30 00:00:00,0000000015
10626,0000000373,0000000001,4197-00695-1,2018-10-17 00:00:00,2018-10-18 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-10-16 00:00:00,
10627,0000000373,0000000002,4197-00696-6,2018-10-17 00:00:00,2018-10-18 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-10-16 00:00:00,
10628,0000000374,0000000002,0952391,2018-10-25 00:00:00,2018-10-29 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-24 00:00:00,
10629,0000000374,0000000001,1952389,2018-10-25 00:00:00,2018-10-29 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-24 00:00:00,
10630,0000000375,0000000002,1036229,2018-10-25 00:00:00,2018-10-26 00:00:00,"FIANZAS DORAMA, S.A.",2019-10-24 00:00:00,
10631,0000000375,0000000001,1036224,2018-10-17 00:00:00,2018-10-26 00:00:00,"FIANZAS DORAMA, S.A.",2019-10-16 00:00:00,
10632,0000000376,0000000002,BKY-0016-0014592,2018-10-17 00:00:00,2018-10-22 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-10-16 00:00:00,
10633,0000000376,0000000001,BKY-0016-0014591,2018-10-17 00:00:00,2018-10-22 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-10-16 00:00:00,
10634,0000000377,0000000001,1951673,2018-10-17 00:00:00,2018-10-25 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-16 00:00:00,
10635,0000000377,0000000002,1951675,2018-10-17 00:00:00,2018-10-25 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-16 00:00:00,
10636,0000000170,0000000002,4197-00640-1,2018-10-08 00:00:00,2018-10-15 00:00:00,"AFIANZADORA ASERTA, S.A. DE C.V.",2019-10-07 00:00:00,0000000016
10637,0000000191,0000000002,III-517313-RC,2018-10-16 00:00:00,2018-10-26 00:00:00,"FIANZAS ATLAS, S.A.",2019-10-15 00:00:00,0000000017
10638,0000000175,0000000002,1915194,2018-10-15 00:00:00,2018-10-16 00:00:00,"LIBERTY FIANZAS, S.A.",2019-10-14 00:00:00,0000000018
10639,0000000378,0000000001,2006863,2018-10-17 00:00:00,2018-11-25 00:00:00,"LIBERTY FIANZAS, S.A.",2019-10-16 00:00:00,
10640,0000000378,0000000002,2006861,2018-10-17 00:00:00,2018-10-25 00:00:00,"LIBERTY FIANZAS, S.A.",2019-10-16 00:00:00,
10641,0000000379,0000000001,2257268,2018-10-17 00:00:00,2018-10-24 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-10-16 00:00:00,
10642,0000000379,0000000002,2257271,2018-10-17 00:00:00,2018-10-24 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-10-16 00:00:00,
10643,0000000380,0000000001,2257274,2018-10-17 00:00:00,2018-10-24 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-10-16 00:00:00,
10644,0000000380,0000000002,2257279,2018-10-17 00:00:00,2018-10-24 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-10-16 00:00:00,
10645,0000000381,0000000001,1951065,2018-10-17 00:00:00,2018-10-23 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-16 00:00:00,
10646,0000000381,0000000002,1951067,2018-10-17 00:00:00,2018-10-23 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-16 00:00:00,
10647,0000000382,0000000002,1035441,2018-10-17 00:00:00,2018-10-24 00:00:00,"FIANZAS DORAMA, S.A.",2019-10-16 00:00:00,
10648,0000000382,0000000001,1035419,2018-10-17 00:00:00,2018-10-24 00:00:00,"FIANZAS DORAMA, S.A.",2019-10-16 00:00:00,
10649,0000000383,0000000001,BKY-0016-0014724,2018-10-17 00:00:00,2018-10-23 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-10-16 00:00:00,
10650,0000000383,0000000002,BKY-0016-0014725,2018-10-17 00:00:00,2018-10-23 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-10-16 00:00:00,
10651,0000000384,0000000001,1035369,2018-10-18 00:00:00,2018-10-26 00:00:00,"FIANZAS DORAMA, S.A.",2019-09-17 00:00:00,
10652,0000000384,0000000002,1035368,2018-10-18 00:00:00,2018-10-26 00:00:00,"FIANZAS DORAMA, S.A.",2019-10-17 00:00:00,
10653,0000000385,0000000001,2006850,2018-10-17 00:00:00,2018-10-26 00:00:00,"LIBERTY FIANZAS, S.A.",2019-10-16 00:00:00,
10654,0000000385,0000000002,2006849,2018-10-17 00:00:00,2018-10-26 00:00:00,"LIBERTY FIANZAS, S.A.",2019-10-16 00:00:00,
10655,0000000386,0000000001,10124-00143-4,2018-10-17 00:00:00,2018-10-19 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-10-16 00:00:00,
10656,0000000386,0000000002,10124-00144-1,2018-10-17 00:00:00,2018-10-19 00:00:00,"AFIANZADORA INSURGENTES, S.A. DE C.V.",2019-10-16 00:00:00,
10657,0000000387,0000000001,2004554,2018-10-17 00:00:00,2018-10-22 00:00:00,"LIBERTY FIANZAS, S.A.",2019-10-16 00:00:00,
10658,0000000387,0000000002,2004555,2018-10-17 00:00:00,2018-10-22 00:00:00,"LIBERTY FIANZAS, S.A.",2019-10-16 00:00:00,
10659,0000000388,0000000001,1951589,2018-10-18 00:00:00,2018-10-24 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-17 00:00:00,
10660,0000000388,0000000002,1951595,2018-10-18 00:00:00,2018-10-24 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-17 00:00:00,
10661,0000000389,0000000001,1950878,2018-10-17 00:00:00,2018-10-26 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-16 00:00:00,
10662,0000000389,0000000002,1950883,2018-10-17 00:00:00,2018-10-26 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-16 00:00:00,
10663,0000000390,0000000001,2243875,2018-09-03 00:00:00,2018-09-13 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-09-02 00:00:00,
10664,0000000390,0000000002,2243877,2018-09-03 00:00:00,2018-09-13 00:00:00,"AFIANZADORA SOFIMEX, S.A.",2019-09-02 00:00:00,
10665,0000000391,0000000002,1949835,2018-10-11 00:00:00,2018-10-19 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-10 00:00:00,
10666,0000000391,0000000001,1949833,2018-10-11 00:00:00,2018-10-19 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-10 00:00:00,
10667,0000000392,0000000001,1949835,2018-10-11 00:00:00,2018-10-19 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-10 00:00:00,
10668,0000000392,0000000002,1949833,2018-10-11 00:00:00,2018-10-19 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-10 00:00:00,
10669,0000000393,0000000001,1949833,2018-10-11 00:00:00,2018-10-19 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-10 00:00:00,
10670,0000000393,0000000002,1949835,2018-10-11 00:00:00,2018-10-19 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-10-10 00:00:00,
10671,0000000394,0000000001,1938947,2018-09-06 00:00:00,2018-09-12 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-05 00:00:00,
10672,0000000394,0000000002,1938949,2018-09-06 00:00:00,2018-09-12 00:00:00,"ACE FIANZAS MONTERREY, S.A.",2019-09-05 00:00:00,
10673,0000000396,0000000001,1028894,2018-10-01 00:00:00,2018-10-04 00:00:00,"FIANZAS DORAMA, S.A.",2019-09-30 00:00:00,
10674,0000000396,0000000002,1028907,2018-10-01 00:00:00,2018-10-04 00:00:00,"FIANZAS DORAMA, S.A.",2019-09-30 00:00:00,
10675,0000000397,0000000001,BKY-0016-0014005,2018-10-01 00:00:00,2018-10-04 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-30 00:00:00,
10676,0000000397,0000000002,BKY-0016-0014003,2018-10-01 00:00:00,2018-10-04 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-30 00:00:00,
10677,0000000399,0000000002,2002457,2018-09-24 00:00:00,2018-09-26 00:00:00,"LIBERTY FIANZAS, S.A.",2019-09-23 00:00:00,
10678,0000000399,0000000001,2001230,2018-09-24 00:00:00,2018-09-26 00:00:00,"LIBERTY FIANZAS, S.A.",2019-09-23 00:00:00,
10679,0000000099,0000000002,BKY-0004-008273,2018-10-01 00:00:00,2018-10-30 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-30 00:00:00,0000000019
10680,0000000401,0000000001,III-520110-RC,2018-09-06 00:00:00,2018-09-12 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-05 00:00:00,
10681,0000000401,0000000002,III-520111-RC,2018-09-06 00:00:00,2018-09-12 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-05 00:00:00,
10682,0000000402,0000000001,III-520110-RC,2018-09-06 00:00:00,2018-09-12 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-05 00:00:00,
10683,0000000402,0000000002,III-520111-RC,2018-09-06 00:00:00,2018-09-12 00:00:00,"FIANZAS ATLAS, S.A.",2019-09-05 00:00:00,
10684,0000000128,0000000002,BKY-0007-0009266,2018-09-07 00:00:00,2018-10-02 00:00:00,"BERKLEY INTERNATIONAL FIANZAS MEXICO, S.A. DE C.V.",2019-09-06 00:00:00,0000000020
10685,0000000410,0000000002,1036927,2018-10-22 00:00:00,2018-10-30 00:00:00,FIANZAS DORAMA,2019-10-21 00:00:00,
10686,0000000412,0000000002,4197-00664-9,2018-08-06 00:00:00,2018-08-13 00:00:00,AFIANZADORA ASERTA,2019-08-05 00:00:00,
10687,0000000412,0000000001,4197-00663-0,2018-08-06 00:00:00,2018-08-13 00:00:00,AFIANZADORA ASERTA,2019-08-05 00:00:00,
10688,0000000413,0000000001,2001224,2018-09-03 00:00:00,2018-09-07 00:00:00,LIBERTY FINZAS,2019-09-02 00:00:00,
10689,0000000413,0000000002,2001225,2018-09-03 00:00:00,2018-09-07 00:00:00,LIBERTY FIANZAS,2019-09-02 00:00:00,
10690,0000000414,0000000002,2248069,2018-09-14 00:00:00,2018-09-14 00:00:00,"AFIANZADORA SOFIMEX, S.A. ",2020-09-13 00:00:00,
