Id_Estimacion_Amortizacion_Desglose,Id_Estimacion,Id_Contrato_Ampliacion,Concepto,Importe_Contratado,Actual,Anterior,Acumulado,Por_Ejercer,Porcentaje_Anticipo,Importe_Anticipo,Actual_Amortizacion,Anterior_Amortizacion,Acumulado_Amortizacion,Por_Amortizar,Periodo,Num_Rows
0000000799,0000000780,,CONTRATO,1589350.38,222033.21,0.00,311663.79,1277686.59,50.00,794675.18,111016.61,0.00,155831.90,638843.28,2018,0
0000000800,0000000781,,CONTRATO,1589350.38,165030.73,0.00,476694.52,1112655.86,50.00,794675.18,82515.37,0.00,238347.27,556327.91,2018,0
0000000801,0000000782,,CONTRATO,2539242.47,109891.56,0.00,109891.56,2429350.91,30.00,761772.74,32967.47,0.00,32967.47,728805.27,2018,0
0000000802,0000000783,,CONTRATO,5036090.63,25067.03,0.00,5036090.48,0.15,30.00,1510827.19,0.00,0.00,0.00,1510827.19,2018,0
0000000803,0000000784,,CONTRATO,9956060.52,338516.29,0.00,1274102.94,8681957.58,50.00,4978030.26,169258.15,0.00,637051.49,4340978.77,2018,0
0000000804,0000000785,,CONTRATO,14769382.81,345275.00,0.00,4019882.84,10749499.97,50.00,7384691.40,172637.50,0.00,2009941.44,5374749.96,2018,0
0000000805,0000000785,0000000003,AMPLIACIÓN 1,3103804.06,0.00,0.00,0.00,3103804.06,50.00,1551902.03,0.00,0.00,0.00,1551902.03,2018,0
0000000806,0000000786,,CONTRATO,119811.41,59597.54,0.00,59597.54,60213.87,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000807,0000000787,,CONTRATO,119811.41,59597.54,0.00,59597.54,60213.87,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000809,0000000789,,CONTRATO,499999.54,35702.19,0.00,499742.86,256.68,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000810,0000000790,,CONTRATO,8981458.83,705432.40,0.00,2404300.01,6577158.82,30.00,2694437.65,211629.72,0.00,721290.01,1973147.64,2018,0
0000000812,0000000792,,CONTRATO,1033668.52,295855.41,0.00,583807.15,449861.37,30.00,310100.56,88756.62,0.00,175142.15,134958.41,2018,0
0000000813,0000000793,,CONTRATO,1628411.26,138137.02,0.00,394960.03,1233451.23,30.00,488523.37,41441.11,0.00,118488.01,370035.36,2018,0
0000000814,0000000794,,CONTRATO,190492.64,22697.21,0.00,189195.09,1297.55,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000815,0000000795,,CONTRATO,687331.03,244728.78,0.00,365597.10,321733.93,30.00,206199.31,73418.63,0.00,109679.13,96520.18,2018,0
0000000816,0000000795,0000000007,AMPLIACIÓN 1,95316.31,0.00,0.00,0.00,95316.31,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000817,0000000796,,CONTRATO,98969341.76,436560.15,0.00,9899152.83,89070188.93,30.00,29690802.53,130968.05,0.00,2969745.87,26721056.66,2018,0
0000000818,0000000797,,CONTRATO,1654417.57,60384.32,0.00,60384.32,1594033.25,30.00,496325.27,18115.30,0.00,18115.30,478209.97,2018,0
0000000819,0000000798,,CONTRATO,1654417.57,148525.48,0.00,208909.80,1445507.77,30.00,496325.27,44557.64,0.00,62672.94,433652.33,2018,0
0000000820,0000000799,,CONTRATO,1811615.18,292520.78,0.00,1358981.76,452633.42,50.00,905807.59,146260.39,0.00,679490.90,226316.69,2018,0
0000000821,0000000800,,CONTRATO,1638796.91,30281.01,0.00,145243.37,1493553.54,50.00,819398.45,15140.51,0.00,72621.69,746776.76,2018,0
0000000822,0000000801,,CONTRATO,2759031.55,458511.89,0.00,1622005.83,1137025.72,50.00,1379515.77,229255.95,0.00,811002.93,568512.84,2018,0
0000000823,0000000801,0000000010,AMPLIACIÓN 1,240968.47,0.00,0.00,0.00,240968.47,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000824,0000000802,,CONTRATO,1638796.91,357200.42,0.00,502443.79,1136353.12,50.00,819398.45,178600.21,0.00,251221.90,568176.55,2018,0
0000000825,0000000803,,CONTRATO,14769382.81,389240.60,0.00,4409123.44,10360259.37,50.00,7384691.40,194620.30,0.00,2204561.74,5180129.66,2018,0
0000000826,0000000803,0000000003,AMPLIACIÓN 1,3103804.06,0.00,0.00,0.00,3103804.06,50.00,1551902.03,0.00,0.00,0.00,1551902.03,2018,0
0000000828,0000000805,,CONTRATO,4245661.38,211339.51,0.00,1752526.21,2493135.17,30.00,1273698.41,63401.85,0.00,525757.87,747940.54,2018,0
0000000829,0000000805,0000000005,AMPLIACIÓN 1,1704000.00,0.00,0.00,0.00,1704000.00,30.00,511200.01,0.00,0.00,0.00,511200.01,2018,0
0000000830,0000000806,,CONTRATO,4245661.38,579255.08,0.00,2331781.29,1913880.09,30.00,1273698.41,173776.52,0.00,699534.39,574164.02,2018,0
0000000831,0000000806,0000000005,AMPLIACIÓN 1,1704000.00,0.00,0.00,0.00,1704000.00,30.00,511200.01,0.00,0.00,0.00,511200.01,2018,0
0000000832,0000000807,,CONTRATO,8298041.43,151323.93,0.00,372731.56,7925309.87,30.00,2489412.43,45397.18,0.00,111819.47,2377592.96,2018,0
0000000833,0000000808,,CONTRATO,331851.09,43168.37,0.00,330730.35,1120.74,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000834,0000000809,,CONTRATO,1638796.91,17808.83,0.00,520252.62,1118544.29,50.00,819398.45,8904.42,0.00,260126.32,559272.13,2018,0
0000000835,0000000810,,CONTRATO,1459437.98,5343.18,0.00,5343.18,1454094.80,50.00,729719.00,2671.59,0.00,2671.59,727047.41,2018,0
0000000836,0000000811,,CONTRATO,1000000.00,260731.69,0.00,474412.89,525587.11,30.00,300000.00,78219.51,0.00,142323.87,157676.13,2018,0
0000000838,0000000813,,CONTRATO,1000000.00,118979.60,0.00,999476.98,523.02,30.00,300000.00,35850.79,0.00,300000.00,0.00,2018,0
0000000840,0000000815,,CONTRATO,200970.14,58398.66,0.00,199241.33,1728.81,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000842,0000000817,,CONTRATO,1473669.32,688382.25,0.00,688382.25,785287.07,30.00,442100.80,206514.68,0.00,206514.68,235586.12,2018,0
0000000843,0000000818,,CONTRATO,97987.83,14586.07,0.00,93666.59,4321.24,30.00,29396.35,5672.19,0.00,29396.35,0.00,2018,0
0000000844,0000000819,,CONTRATO,1672053.00,383562.12,0.00,1671994.39,58.61,30.00,501615.90,115086.21,0.00,501615.90,0.00,2018,0
0000000845,0000000820,,CONTRATO,1462309.77,314836.30,0.00,314836.30,1147473.47,30.00,438692.93,94450.89,0.00,94450.89,344242.04,2018,0
0000000846,0000000821,,CONTRATO,22268127.00,687044.89,0.00,3238227.70,19029899.30,30.00,6680438.10,206113.47,0.00,971468.31,5708969.79,2018,0
0000000847,0000000822,,CONTRATO,1170101.62,49767.68,0.00,974159.78,195941.84,30.00,351030.49,14930.30,0.00,319679.46,31351.03,2018,0
0000000848,0000000823,,CONTRATO,87348.74,21742.30,0.00,21742.30,65606.44,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000849,0000000824,,CONTRATO,140418.42,43035.30,0.00,43035.30,97383.12,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000850,0000000825,,CONTRATO,1370226.74,41143.20,0.00,41143.20,1329083.54,30.00,411068.02,12342.96,0.00,12342.96,398725.06,2018,0
0000000851,0000000826,,CONTRATO,1370226.74,126914.88,0.00,168058.08,1202168.66,30.00,411068.02,38074.46,0.00,50417.42,360650.60,2018,0
0000000852,0000000827,,CONTRATO,1370226.74,614934.48,0.00,782992.56,587234.18,30.00,411068.02,184480.34,0.00,234897.76,176170.26,2018,0
0000000854,0000000829,,CONTRATO,722312.67,5455.03,0.00,5455.03,716857.64,30.00,216693.80,1636.51,0.00,1636.51,215057.29,2018,0
0000000855,0000000830,,CONTRATO,722312.67,79133.98,0.00,84589.01,637723.66,30.00,216693.80,23740.19,0.00,25376.70,191317.10,2018,0
0000000858,0000000833,,CONTRATO,3157240.45,374391.50,0.00,942482.18,2214758.27,30.00,947172.14,112317.45,0.00,282744.66,664427.48,2018,0
0000000860,0000000835,,CONTRATO,6741542.97,292275.19,0.00,399262.96,6342280.01,30.00,2022462.89,87682.56,0.00,119778.89,1902684.00,2018,0
0000000861,0000000836,,CONTRATO,687331.03,321733.93,0.00,687331.03,0.00,30.00,206199.31,96520.18,0.00,206199.31,0.00,2018,0
0000000862,0000000836,0000000007,AMPLIACIÓN 1,95316.31,627.99,0.00,627.99,94688.32,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000866,0000000840,,CONTRATO,98969341.76,733326.91,0.00,10632479.74,88336862.02,30.00,29690802.53,219998.07,0.00,3189743.94,26501058.59,2018,0
0000000867,0000000841,,CONTRATO,98969341.76,964335.42,0.00,11596815.16,87372526.60,30.00,29690802.53,289300.63,0.00,3479044.57,26211757.96,2018,0
0000000868,0000000842,,CONTRATO,5781634.43,32514.70,0.00,1014014.57,4767619.86,30.00,1734490.32,9754.41,0.00,304204.37,1430285.95,2018,0
0000000869,0000000843,,CONTRATO,399550.42,112555.80,0.00,141071.28,258479.14,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000870,0000000844,,CONTRATO,913012.43,16775.89,0.00,150607.44,762404.99,30.00,273903.73,5032.77,0.00,45182.24,228721.49,2018,0
0000000871,0000000845,,CONTRATO,130124.65,38929.29,0.00,38929.29,91195.36,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000872,0000000846,,CONTRATO,119821.63,53179.18,0.00,53179.18,66642.45,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000873,0000000847,,CONTRATO,128904.42,38929.29,0.00,38929.29,89975.13,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000874,0000000848,,CONTRATO,130124.65,30417.36,0.00,69346.65,60778.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000875,0000000849,,CONTRATO,119821.63,32237.77,0.00,85416.95,34404.68,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000876,0000000850,,CONTRATO,128904.42,30444.29,0.00,69373.58,59530.84,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000877,0000000851,,CONTRATO,98969341.76,678293.92,0.00,12275109.08,86694232.68,30.00,29690802.53,203488.18,0.00,3682532.75,26008269.78,2018,0
0000000878,0000000852,,CONTRATO,570002.85,57811.00,0.00,570002.85,0.00,50.00,254741.29,0.00,0.00,0.00,254741.29,2018,0
0000000879,0000000853,,CONTRATO,1124703.43,502329.62,0.00,516423.64,608279.79,30.00,337411.03,150698.89,0.00,154927.10,182483.93,2018,0
0000000880,0000000854,,CONTRATO,499999.67,79943.73,0.00,241872.56,258127.11,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000881,0000000855,,CONTRATO,130150.61,16622.12,0.00,16622.12,113528.49,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000882,0000000856,,CONTRATO,1894509.23,223296.93,0.00,1893668.00,841.23,50.00,947254.62,112069.08,0.00,947254.62,0.00,2018,0
0000000883,0000000857,,CONTRATO,1029681.93,371676.75,0.00,827754.37,201927.56,30.00,308904.58,111503.03,0.00,248326.31,60578.27,2018,0
0000000884,0000000858,,CONTRATO,14769382.81,240014.52,0.00,4649137.96,10120244.85,50.00,7384691.40,120007.26,0.00,2324569.00,5060122.40,2018,0
0000000885,0000000858,0000000003,AMPLIACIÓN 1,3103804.06,0.00,0.00,0.00,3103804.06,50.00,1551902.03,0.00,0.00,0.00,1551902.03,2018,0
0000000886,0000000859,,CONTRATO,2135312.46,5729.01,0.00,5729.01,2129583.45,50.00,1067656.23,2864.51,0.00,2864.51,1064791.72,2018,0
0000000887,0000000860,,CONTRATO,1605560.54,118184.65,0.00,118184.65,1487375.89,30.00,481668.16,35455.40,0.00,35455.40,446212.76,2018,0
0000000888,0000000861,,CONTRATO,997756.91,307386.73,0.00,307386.73,690370.18,50.00,498878.45,153693.37,0.00,153693.37,345185.08,2018,0
0000000889,0000000862,,CONTRATO,119811.41,40794.65,0.00,100392.19,19419.22,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000890,0000000863,,CONTRATO,119811.41,38851.28,0.00,98448.82,21362.59,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000891,0000000864,,CONTRATO,1605560.54,120186.17,0.00,238370.82,1367189.72,30.00,481668.16,36055.85,0.00,71511.25,410156.91,2018,0
0000000892,0000000865,,CONTRATO,1442065.38,192797.20,0.00,801250.06,640815.32,30.00,432619.61,57839.16,0.00,240375.02,192244.59,2018,0
0000000893,0000000866,,CONTRATO,273217.53,75312.64,0.00,181580.36,91637.17,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000894,0000000867,,CONTRATO,4253848.31,6782.13,0.00,6782.13,4247066.18,30.00,1276154.49,2034.64,0.00,2034.64,1274119.85,2018,0
0000000896,0000000869,,CONTRATO,1384670.57,5376.69,0.00,5376.69,1379293.88,30.00,415401.17,1613.01,0.00,1613.01,413788.16,2018,0
0000000897,0000000870,,CONTRATO,1384670.57,491335.06,0.00,496711.75,887958.82,30.00,415401.17,147400.52,0.00,149013.53,266387.64,2018,0
0000000898,0000000871,,CONTRATO,1384670.57,159888.65,0.00,656600.40,728070.17,30.00,415401.17,47966.60,0.00,196980.13,218421.04,2018,0
0000000899,0000000872,,CONTRATO,1384670.57,509870.99,0.00,1166471.39,218199.18,30.00,415401.17,152961.30,0.00,349941.43,65459.74,2018,0
0000000900,0000000873,,CONTRATO,1384670.57,175888.76,0.00,1342360.15,42310.42,30.00,415401.17,65459.74,0.00,415401.17,0.00,2018,0
0000000901,0000000874,,CONTRATO,1459437.98,72704.74,0.00,78047.92,1381390.06,50.00,729719.00,36352.37,0.00,39023.96,690695.04,2018,0
0000000902,0000000875,,CONTRATO,1459437.98,72704.74,0.00,150752.66,1308685.32,50.00,729719.00,36352.37,0.00,75376.33,654342.67,2018,0
0000000903,0000000876,,CONTRATO,687331.03,0.00,0.00,0.00,0.00,30.00,206199.31,0.00,0.00,0.00,206199.31,2018,0
0000000904,0000000876,0000000007,AMPLIACIÓN 1,95316.31,94688.25,0.00,94688.25,628.06,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000905,0000000877,,CONTRATO,1644048.13,163715.45,0.00,163715.45,1480332.68,50.00,822024.07,81857.73,0.00,81857.73,740166.34,2018,0
0000000907,0000000879,,CONTRATO,470000.00,83593.50,0.00,399729.38,70270.62,50.00,235000.00,76932.05,0.00,76932.05,158067.95,2018,0
0000000908,0000000880,,CONTRATO,1966622.10,284311.87,0.00,1022982.95,943639.15,50.00,983311.05,142155.94,0.00,511491.49,471819.56,2018,0
0000000909,0000000881,,CONTRATO,494406.96,205931.39,0.00,433119.52,61287.44,30.00,148322.09,61779.42,0.00,129935.86,18386.23,2018,0
0000000910,0000000882,,CONTRATO,4117537.66,502415.08,0.00,1525630.03,2591907.63,50.00,2000000.00,251207.54,0.00,762815.02,1237184.98,2018,0
0000000911,0000000883,,CONTRATO,1615062.46,377541.20,0.00,1287114.75,327947.71,30.00,484518.74,113262.36,0.00,386134.42,98384.32,2018,0
0000000912,0000000884,,CONTRATO,4253848.31,557205.68,0.00,563987.81,3689860.50,30.00,1276154.49,167161.70,0.00,169196.34,1106958.15,2018,0
0000000913,0000000885,,CONTRATO,2135312.46,523077.51,0.00,528806.52,1606505.94,50.00,1067656.23,261538.76,0.00,264403.27,803252.96,2018,0
0000000914,0000000886,,CONTRATO,1405265.50,379479.35,0.00,379479.35,1025786.15,30.00,421579.65,113843.81,0.00,113843.81,307735.84,2018,0
0000000915,0000000887,,CONTRATO,1660691.73,11951.14,0.00,11951.14,1648740.59,30.00,498207.52,3585.34,0.00,3585.34,494622.18,2018,0
0000000916,0000000888,,CONTRATO,1304248.09,12798.12,507946.78,520744.90,783503.19,30.00,391274.43,3839.44,152384.03,156223.47,235050.96,2018,0
0000000917,0000000889,,CONTRATO,1459437.98,319388.04,0.00,324731.22,1134706.76,50.00,729719.00,159694.02,0.00,162365.61,567353.39,2018,0
0000000918,0000000890,,CONTRATO,1459437.98,641068.94,0.00,965800.16,493637.82,50.00,729719.00,320534.47,0.00,482900.08,246818.92,2018,0
0000000919,0000000891,,CONTRATO,295404.53,96428.80,0.00,248450.14,46954.39,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000920,0000000892,,CONTRATO,1304248.09,322894.46,0.00,843639.36,460608.73,30.00,391274.43,96868.34,0.00,253091.81,138182.62,2018,0
0000000921,0000000893,,CONTRATO,1439509.31,488232.55,0.00,1001507.52,438001.79,30.00,431852.79,146469.77,0.00,300452.26,131400.53,2018,0
0000000922,0000000894,,CONTRATO,342933.38,74524.08,0.00,74524.08,268409.30,30.00,102880.01,22357.22,0.00,22357.22,80522.79,2018,0
0000000923,0000000895,,CONTRATO,342933.38,90269.29,0.00,164793.37,178140.01,30.00,102880.01,27080.79,0.00,49438.01,53442.00,2018,0
0000000925,0000000897,,CONTRATO,1482181.64,60503.06,0.00,60503.06,1421678.58,30.00,444654.49,18150.92,0.00,18150.92,426503.57,2018,0
0000000926,0000000898,,CONTRATO,2412304.10,5812.18,0.00,5812.18,2406491.92,50.00,1206152.05,2906.09,0.00,2906.09,1203245.96,2018,0
0000000927,0000000899,,CONTRATO,1482181.64,754562.90,0.00,815065.96,667115.68,30.00,444654.49,226368.87,0.00,244519.79,200134.70,2018,0
0000000928,0000000900,,CONTRATO,98626.48,4953.91,0.00,92423.86,6202.62,30.00,29587.94,3346.95,0.00,29587.94,0.00,2018,0
0000000930,0000000902,,CONTRATO,139015.84,38832.19,0.00,38832.19,100183.65,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000931,0000000903,,CONTRATO,139015.84,86345.13,0.00,125177.32,13838.52,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000932,0000000904,,CONTRATO,102916.30,24502.19,0.00,24502.19,78414.11,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000933,0000000905,,CONTRATO,102916.30,59777.39,0.00,84279.58,18636.72,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000934,0000000906,,CONTRATO,5099090.18,122446.55,0.00,3864238.84,1234851.34,30.00,1529727.04,0.00,0.00,0.00,1529727.04,2018,0
0000000935,0000000907,,CONTRATO,1442065.38,265123.64,0.00,1066373.70,375691.68,30.00,432619.61,79537.09,0.00,319912.11,112707.50,2018,0
0000000936,0000000908,,CONTRATO,914144.76,6469.45,0.00,6469.45,907675.31,30.00,274243.43,1940.84,0.00,1940.84,272302.59,2018,0
0000000937,0000000909,,CONTRATO,914144.76,138113.73,0.00,144583.18,769561.58,30.00,274243.43,41434.12,0.00,43374.96,230868.47,2018,0
0000000938,0000000910,,CONTRATO,914144.76,103612.99,0.00,248196.17,665948.59,30.00,274243.43,31083.90,0.00,74458.86,199784.57,2018,0
0000000939,0000000911,,CONTRATO,1263774.62,149526.31,0.00,1263254.86,519.76,30.00,379132.39,45013.82,0.00,379132.39,0.00,2018,0
0000000940,0000000912,,CONTRATO,1654809.70,79953.68,0.00,373081.09,1281728.61,30.00,496442.91,23986.10,0.00,111924.32,384518.59,2018,0
0000000941,0000000913,,CONTRATO,1654809.70,519095.19,0.00,892176.28,762633.42,30.00,496442.91,155728.56,0.00,267652.88,228790.03,2018,0
0000000942,0000000914,,CONTRATO,271225.79,73690.94,0.00,270290.35,935.44,50.00,108490.32,10190.61,0.00,108490.32,0.00,2018,0
0000000943,0000000915,,CONTRATO,624539.97,2026.23,0.00,8417.19,616122.78,50.00,249815.99,1013.12,0.00,4208.60,245607.39,2018,0
0000000944,0000000916,,CONTRATO,624539.97,412839.50,0.00,421256.69,203283.28,50.00,249815.99,245607.39,0.00,245607.39,4208.60,2018,0
0000000945,0000000917,,CONTRATO,624539.97,2592.00,0.00,423848.69,200691.28,50.00,249815.99,0.00,0.00,0.00,249815.99,2018,0
0000000946,0000000918,,CONTRATO,1732056.76,347026.34,0.00,1731631.01,425.75,30.00,519617.02,104235.61,0.00,519617.02,0.00,2018,0
0000000947,0000000919,,CONTRATO,2437131.66,6978.06,0.00,6978.06,2430153.60,50.00,1218565.82,3489.03,0.00,3489.03,1215076.79,2018,0
0000000948,0000000920,,CONTRATO,2437131.66,5929.70,0.00,12907.76,2424223.90,50.00,1218565.82,2964.85,0.00,6453.88,1212111.94,2018,0
0000000949,0000000921,,CONTRATO,2437131.66,569472.44,0.00,582380.20,1854751.46,50.00,1218565.82,284736.22,0.00,291190.10,927375.72,2018,0
0000000950,0000000922,,CONTRATO,722312.67,387213.49,0.00,471802.50,250510.17,30.00,216693.80,116164.05,0.00,141540.75,75153.05,2018,0
0000000951,0000000923,,CONTRATO,98969341.76,1191306.08,0.00,13466415.16,85502926.60,30.00,29690802.53,357391.82,0.00,4039924.57,25650877.96,2018,0
0000000954,0000000926,,CONTRATO,14769382.81,177560.97,0.00,4826698.93,9942683.88,50.00,7384691.40,88780.49,0.00,2413349.49,4971341.91,2018,0
0000000955,0000000926,0000000003,AMPLIACIÓN 1,3103804.06,0.00,0.00,0.00,3103804.06,50.00,1551902.03,0.00,0.00,0.00,1551902.03,2018,0
0000000956,0000000927,,CONTRATO,9956060.52,518499.03,0.00,1792601.97,8163458.55,50.00,4978030.26,259249.52,0.00,896301.01,4081729.25,2018,0
0000000957,0000000928,,CONTRATO,1934657.40,78792.16,0.00,204824.42,1729832.98,30.00,580397.22,23637.65,0.00,61447.33,518949.89,2018,0
0000000958,0000000929,,CONTRATO,87348.74,15719.44,0.00,37461.74,49887.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000959,0000000930,,CONTRATO,140418.42,34824.56,0.00,77859.86,62558.56,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000960,0000000931,,CONTRATO,330549.37,5916.00,0.00,5916.00,324633.37,50.00,145074.69,2958.00,0.00,2958.00,142116.69,2018,0
0000000961,0000000932,,CONTRATO,330549.37,324633.37,0.00,330549.37,0.00,50.00,145074.69,142116.69,0.00,145074.69,0.00,2018,0
0000000962,0000000933,,CONTRATO,145638.09,144063.16,0.00,144063.16,1574.93,50.00,63919.04,63919.04,0.00,63919.04,0.00,2018,0
0000000963,0000000934,,CONTRATO,343466.08,343336.02,0.00,343336.02,130.06,50.00,151880.76,151880.76,0.00,151880.76,0.00,2018,0
0000000964,0000000935,,CONTRATO,706068.06,1337.02,0.00,1337.02,704731.04,50.00,312999.90,668.51,0.00,668.51,312331.39,2018,0
0000000965,0000000936,,CONTRATO,706068.06,704730.57,0.00,706067.59,0.47,50.00,312999.90,312331.39,0.00,312999.90,0.00,2018,0
0000000966,0000000937,,CONTRATO,167045.15,10511.73,0.00,162058.67,4986.48,30.00,50113.55,0.00,0.00,0.00,50113.55,2018,0
0000000967,0000000938,,CONTRATO,1423085.61,335220.45,0.00,1156334.44,266751.17,30.00,426925.68,100566.14,0.00,346900.33,80025.35,2018,0
0000000968,0000000939,,CONTRATO,2759031.55,1137025.72,0.00,2759031.55,0.00,50.00,1379515.77,568512.84,0.00,1379515.77,0.00,2018,0
0000000969,0000000939,0000000010,AMPLIACIÓN 1,240968.47,8614.69,0.00,8614.69,232353.78,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000970,0000000940,,CONTRATO,1654417.57,102189.59,0.00,311099.39,1343318.18,30.00,496325.27,30656.88,0.00,93329.82,402995.45,2018,0
0000000974,0000000944,,CONTRATO,600752.67,82325.29,0.00,82325.29,518427.38,30.00,180225.80,24697.59,0.00,24697.59,155528.21,2018,0
0000000976,0000000946,,CONTRATO,1334780.39,244501.73,0.00,244501.73,1090278.66,30.00,400434.12,73350.52,0.00,73350.52,327083.60,2018,0
0000000977,0000000947,,CONTRATO,597836.74,505030.41,0.00,505030.41,92806.33,50.00,268418.36,252515.21,0.00,252515.21,15903.15,2018,0
0000000978,0000000948,,CONTRATO,597836.74,87409.11,0.00,592439.52,5397.22,50.00,268418.36,15903.15,0.00,268418.36,0.00,2018,0
0000000984,0000000954,,CONTRATO,9956060.52,277148.50,0.00,2069750.47,7886310.05,50.00,4978030.26,138574.25,0.00,1034875.26,3943155.00,2018,0
0000000985,0000000955,,CONTRATO,2037108.50,746133.94,0.00,1736050.54,301057.96,50.00,1018554.25,373066.97,0.00,868025.27,150528.98,2018,0
0000000986,0000000956,,CONTRATO,1154078.07,183120.36,0.00,1154077.08,0.99,30.00,346223.43,54936.41,0.00,346223.43,0.00,2018,0
0000000987,0000000957,,CONTRATO,1415815.14,850421.13,0.00,1192437.05,223378.09,50.00,707907.57,425210.57,0.00,596218.53,111689.04,2018,0
0000000988,0000000958,,CONTRATO,2600000.00,112546.61,0.00,257804.75,2342195.25,50.00,1300000.00,56273.31,0.00,128902.38,1171097.62,2018,0
0000000989,0000000958,0000000011,AMPLIACIÓN 1,10000.00,0.00,0.00,0.00,10000.00,0.00,0.00,0.00,0.00,0.00,0.00,2018,0
0000000990,0000000959,,CONTRATO,2299817.10,206545.62,0.00,206545.62,2093271.48,30.00,689945.13,61963.69,0.00,61963.69,627981.44,2018,0
0000000991,0000000960,,CONTRATO,2299817.10,405353.23,0.00,611898.85,1687918.25,30.00,689945.13,121605.97,0.00,183569.66,506375.47,2018,0
